captured_at,artist,artist.id,artist.name,artist.slug,card_code_number,card_number,cardmarket_id,episode.cards_printed_total,episode.cards_total,episode.code,episode.game.name,episode.game.slug,episode.id,episode.logo,episode.name,episode.prices.cardmarket.currency,episode.prices.cardmarket.total,episode.prices.tcgplayer.currency,episode.prices.tcgplayer.total,episode.released_at,episode.series.id,episode.series.name,episode.series.slug,episode.slug,hp,id,image,links.cardmarket,links.tcgplayer,name,name_numbered,prices.cardmarket.30d_average,prices.cardmarket.7d_average,prices.cardmarket.available_items,prices.cardmarket.currency,prices.cardmarket.graded,prices.cardmarket.graded.bgs.bgs9,prices.cardmarket.graded.cgc.cgc10,prices.cardmarket.graded.cgc.cgc8,prices.cardmarket.graded.cgc.cgc9,prices.cardmarket.graded.psa.psa10,prices.cardmarket.graded.psa.psa8,prices.cardmarket.graded.psa.psa9,prices.cardmarket.lowest_near_mint,prices.cardmarket.lowest_near_mint_DE,prices.cardmarket.lowest_near_mint_DE_EU_only,prices.cardmarket.lowest_near_mint_ES,prices.cardmarket.lowest_near_mint_ES_EU_only,prices.cardmarket.lowest_near_mint_EU_only,prices.cardmarket.lowest_near_mint_FR,prices.cardmarket.lowest_near_mint_FR_EU_only,prices.cardmarket.lowest_near_mint_IT,prices.cardmarket.lowest_near_mint_IT_EU_only,prices.ebay.currency,prices.ebay.graded.ace.10.median_price,prices.ebay.graded.ace.10.sample_size,prices.ebay.graded.ace.7.median_price,prices.ebay.graded.ace.7.sample_size,prices.ebay.graded.ace.8.median_price,prices.ebay.graded.ace.8.sample_size,prices.ebay.graded.ace.9.median_price,prices.ebay.graded.ace.9.sample_size,prices.ebay.graded.bgs.8.median_price,prices.ebay.graded.bgs.8.sample_size,prices.ebay.graded.bgs.9.median_price,prices.ebay.graded.bgs.9.sample_size,prices.ebay.graded.cgc.10.median_price,prices.ebay.graded.cgc.10.sample_size,prices.ebay.graded.cgc.7.median_price,prices.ebay.graded.cgc.7.sample_size,prices.ebay.graded.cgc.8.median_price,prices.ebay.graded.cgc.8.sample_size,prices.ebay.graded.cgc.9.median_price,prices.ebay.graded.cgc.9.sample_size,prices.ebay.graded.psa.10.median_price,prices.ebay.graded.psa.10.sample_size,prices.ebay.graded.psa.7.median_price,prices.ebay.graded.psa.7.sample_size,prices.ebay.graded.psa.8.median_price,prices.ebay.graded.psa.8.sample_size,prices.ebay.graded.psa.9.median_price,prices.ebay.graded.psa.9.sample_size,prices.ebay.graded.sgc.10.median_price,prices.ebay.graded.sgc.10.sample_size,prices.ebay.graded.sgc.8.median_price,prices.ebay.graded.sgc.8.sample_size,prices.ebay.graded.sgc.9.median_price,prices.ebay.graded.sgc.9.sample_size,prices.ebay.graded.tag.10.median_price,prices.ebay.graded.tag.10.sample_size,prices.ebay.graded.tag.7.median_price,prices.ebay.graded.tag.7.sample_size,prices.ebay.graded.tag.8.median_price,prices.ebay.graded.tag.8.sample_size,prices.ebay.graded.tag.9.median_price,prices.ebay.graded.tag.9.sample_size,prices.tcg_player.currency,prices.tcg_player.market_price,prices.tcg_player.mid_price,rarity,slug,supertype,tcggo_url,tcgid,tcgplayer_id,type
2026-08-23T17:19:56+02:00,,394,OKACHEKE,okacheke,PAL 62,62,715537,193,279,PAL,Pokémon,pokemon,18,https://images.tcggo.com/tcggo/storage/2935/paldea-evolved-logo.png,Paldea Evolved,EUR,1222.85,EUR,1698.95,2023-06-09,1,Scarlet & Violet,scarlet-violet,paldea-evolved,70,2984,https://images.tcggo.com/tcggo/storage/3000/pikachu-pal-62-paldea-evolved-pokemon.png,https://www.tcggo.com/external/cm/2984,https://www.tcggo.com/external/tcgplayer/2984,Pikachu,Pikachu 62,0.1,0.14,8365,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,USD,,,,,,,,,,,,,,,,,,,,,,,,,160.56,1,,,,,,,,,,,,,,,,,EUR,0.42,0.2,Common,pikachu,Pokémon,https://www.tcggo.com/pokemon/paldea-evolved/pikachu-62,sv2-62,497473,singles
2026-08-23T17:19:56+02:00,,385,Teeziro,teeziro,PAL 64,64,715539,193,279,PAL,Pokémon,pokemon,18,https://images.tcggo.com/tcggo/storage/2935/paldea-evolved-logo.png,Paldea Evolved,EUR,1222.85,EUR,1698.95,2023-06-09,1,Scarlet & Violet,scarlet-violet,paldea-evolved,140,2985,https://images.tcggo.com/tcggo/storage/3001/raichu-pal-64-paldea-evolved-pokemon.png,https://www.tcggo.com/external/cm/2985,https://www.tcggo.com/external/tcgplayer/2985,Raichu,Raichu 64,0.06,0.05,5532,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.27,0.15,Uncommon,raichu,Pokémon,https://www.tcggo.com/pokemon/paldea-evolved/raichu-64,sv2-64,497475,singles
2026-08-23T17:19:56+02:00,,368,Oswaldo KATO,oswaldo-kato,PAL 69,69,715544,193,279,PAL,Pokémon,pokemon,18,https://images.tcggo.com/tcggo/storage/2935/paldea-evolved-logo.png,Paldea Evolved,EUR,1222.85,EUR,1698.95,2023-06-09,1,Scarlet & Violet,scarlet-violet,paldea-evolved,70,2986,https://images.tcggo.com/tcggo/storage/3002/shinx-pal-69-paldea-evolved-pokemon.png,https://www.tcggo.com/external/cm/2986,https://www.tcggo.com/external/tcgplayer/2986,Shinx,Shinx 69,0.04,0.04,5049,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.2,0.13,Common,shinx,Pokémon,https://www.tcggo.com/pokemon/paldea-evolved/shinx-69,sv2-69,497480,singles
2026-08-23T17:19:56+02:00,,516,Pani Kobayashi,pani-kobayashi,PAL 77,77,715552,193,279,PAL,Pokémon,pokemon,18,https://images.tcggo.com/tcggo/storage/2935/paldea-evolved-logo.png,Paldea Evolved,EUR,1222.85,EUR,1698.95,2023-06-09,1,Scarlet & Violet,scarlet-violet,paldea-evolved,50,2987,https://images.tcggo.com/tcggo/storage/3003/tadbulb-pal-77-paldea-evolved-pokemon.png,https://www.tcggo.com/external/cm/2987,https://www.tcggo.com/external/tcgplayer/2987,Tadbulb,Tadbulb 77,0.04,0.04,5548,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,0.13,Common,tadbulb,Pokémon,https://www.tcggo.com/pokemon/paldea-evolved/tadbulb-77,sv2-77,497488,singles
2026-08-23T17:19:56+02:00,,381,sowsow,sowsow,PAL 81,81,715556,193,279,PAL,Pokémon,pokemon,18,https://images.tcggo.com/tcggo/storage/2935/paldea-evolved-logo.png,Paldea Evolved,EUR,1222.85,EUR,1698.95,2023-06-09,1,Scarlet & Violet,scarlet-violet,paldea-evolved,60,2988,https://images.tcggo.com/tcggo/storage/3004/wattrel-pal-81-paldea-evolved-pokemon.png,https://www.tcggo.com/external/cm/2988,https://www.tcggo.com/external/tcgplayer/2988,Wattrel,Wattrel 81,0.03,0.04,5357,EUR,[],,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.2,0.13,Common,wattrel,Pokémon,https://www.tcggo.com/pokemon/paldea-evolved/wattrel-81,sv2-81,497492,singles
2026-08-23T17:19:56+02:00,,435,Aya Kusube,aya-kusube,PAL 89,89,715564,193,279,PAL,Pokémon,pokemon,18,https://images.tcggo.com/tcggo/storage/2935/paldea-evolved-logo.png,Paldea Evolved,EUR,1222.85,EUR,1698.95,2023-06-09,1,Scarlet & Violet,scarlet-violet,paldea-evolved,60,2989,https://images.tcggo.com/tcggo/storage/3005/spiritomb-pal-89-paldea-evolved-pokemon.png,https://www.tcggo.com/external/cm/2989,https://www.tcggo.com/external/tcgplayer/2989,Spiritomb,Spiritomb 89,0.08,0.13,7303,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.16,rare,spiritomb,Pokémon,https://www.tcggo.com/pokemon/paldea-evolved/spiritomb-89,sv2-89,497504,singles
2026-08-23T17:19:56+02:00,,443,Shiburingaru,shiburingaru,PAL 92,92,715567,193,279,PAL,Pokémon,pokemon,18,https://images.tcggo.com/tcggo/storage/2935/paldea-evolved-logo.png,Paldea Evolved,EUR,1222.85,EUR,1698.95,2023-06-09,1,Scarlet & Violet,scarlet-violet,paldea-evolved,150,2990,https://images.tcggo.com/tcggo/storage/3006/gothitelle-pal-92-paldea-evolved-pokemon.png,https://www.tcggo.com/external/cm/2990,https://www.tcggo.com/external/tcgplayer/2990,Gothitelle,Gothitelle 92,0.04,0.04,7692,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.18,0.13,Uncommon,gothitelle,Pokémon,https://www.tcggo.com/pokemon/paldea-evolved/gothitelle-92,sv2-92,497507,singles
2026-08-23T17:19:56+02:00,,426,Akira Komayama,akira-komayama,PAL 103,103,715578,193,279,PAL,Pokémon,pokemon,18,https://images.tcggo.com/tcggo/storage/2935/paldea-evolved-logo.png,Paldea Evolved,EUR,1222.85,EUR,1698.95,2023-06-09,1,Scarlet & Violet,scarlet-violet,paldea-evolved,80,2991,https://images.tcggo.com/tcggo/storage/3007/tinkatuff-pal-103-paldea-evolved-pokemon.png,https://www.tcggo.com/external/cm/2991,https://www.tcggo.com/external/tcgplayer/2991,Tinkatuff,Tinkatuff 103,0.04,0.05,5278,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.13,Uncommon,tinkatuff,Pokémon,https://www.tcggo.com/pokemon/paldea-evolved/tinkatuff-103,sv2-103,497518,singles
2026-08-23T17:19:56+02:00,,381,sowsow,sowsow,PAL 104,104,715579,193,279,PAL,Pokémon,pokemon,18,https://images.tcggo.com/tcggo/storage/2935/paldea-evolved-logo.png,Paldea Evolved,EUR,1222.85,EUR,1698.95,2023-06-09,1,Scarlet & Violet,scarlet-violet,paldea-evolved,90,2992,https://images.tcggo.com/tcggo/storage/3009/tinkatuff-pal-104-paldea-evolved-pokemon.png,https://www.tcggo.com/external/cm/2992,https://www.tcggo.com/external/tcgplayer/2992,Tinkatuff,Tinkatuff 104,0.06,0.07,3396,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.24,0.15,Uncommon,tinkatuff,Pokémon,https://www.tcggo.com/pokemon/paldea-evolved/tinkatuff-104,sv2-104,497519,singles
2026-08-23T17:19:56+02:00,,493,kurumitsu,kurumitsu,PAL 106,106,709537,193,279,PAL,Pokémon,pokemon,18,https://images.tcggo.com/tcggo/storage/2935/paldea-evolved-logo.png,Paldea Evolved,EUR,1222.85,EUR,1698.95,2023-06-09,1,Scarlet & Violet,scarlet-violet,paldea-evolved,60,2993,https://images.tcggo.com/tcggo/storage/3008/mankey-pal-106-paldea-evolved-pokemon.png,https://www.tcggo.com/external/cm/2993,https://www.tcggo.com/external/tcgplayer/2993,Mankey,Mankey 106,0.19,0.23,1274,EUR,[],,,,,,,,0.02,0.02,0.02,0.1,0.1,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,0.11,Common,mankey,Pokémon,https://www.tcggo.com/pokemon/paldea-evolved/mankey-106,sv2-106,497521,singles
2026-08-23T17:19:56+02:00,,449,miki kudo,miki-kudo,PAL 73,73,715548,193,279,PAL,Pokémon,pokemon,18,https://images.tcggo.com/tcggo/storage/2935/paldea-evolved-logo.png,Paldea Evolved,EUR,1222.85,EUR,1698.95,2023-06-09,1,Scarlet & Violet,scarlet-violet,paldea-evolved,90,2994,https://images.tcggo.com/tcggo/storage/3010/pincurchin-pal-73-paldea-evolved-pokemon.png,https://www.tcggo.com/external/cm/2994,https://www.tcggo.com/external/tcgplayer/2994,Pincurchin,Pincurchin 73,0.03,0.03,8117,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.19,0.13,Uncommon,pincurchin,Pokémon,https://www.tcggo.com/pokemon/paldea-evolved/pincurchin-73,sv2-73,497484,singles
2026-08-23T17:19:56+02:00,,381,sowsow,sowsow,PAL 74,74,715549,193,279,PAL,Pokémon,pokemon,18,https://images.tcggo.com/tcggo/storage/2935/paldea-evolved-logo.png,Paldea Evolved,EUR,1222.85,EUR,1698.95,2023-06-09,1,Scarlet & Violet,scarlet-violet,paldea-evolved,50,2995,https://images.tcggo.com/tcggo/storage/3011/pawmi-pal-74-paldea-evolved-pokemon.png,https://www.tcggo.com/external/cm/2995,https://www.tcggo.com/external/tcgplayer/2995,Pawmi,Pawmi 74,0.04,0.04,12310,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.1,Common,pawmi,Pokémon,https://www.tcggo.com/pokemon/paldea-evolved/pawmi-74,sv2-74,497485,singles
2026-08-23T17:19:56+02:00,,402,Hitoshi Ariga,hitoshi-ariga,PAL 75,75,715550,193,279,PAL,Pokémon,pokemon,18,https://images.tcggo.com/tcggo/storage/2935/paldea-evolved-logo.png,Paldea Evolved,EUR,1222.85,EUR,1698.95,2023-06-09,1,Scarlet & Violet,scarlet-violet,paldea-evolved,80,2996,https://images.tcggo.com/tcggo/storage/3012/pawmo-pal-75-paldea-evolved-pokemon.png,https://www.tcggo.com/external/cm/2996,https://www.tcggo.com/external/tcgplayer/2996,Pawmo,Pawmo 75,0.04,0.04,7648,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.17,0.13,Uncommon,pawmo,Pokémon,https://www.tcggo.com/pokemon/paldea-evolved/pawmo-75,sv2-75,497486,singles
2026-08-23T17:19:56+02:00,,414,kodama,kodama,PAL 76,76,715551,193,279,PAL,Pokémon,pokemon,18,https://images.tcggo.com/tcggo/storage/2935/paldea-evolved-logo.png,Paldea Evolved,EUR,1222.85,EUR,1698.95,2023-06-09,1,Scarlet & Violet,scarlet-violet,paldea-evolved,140,2997,https://images.tcggo.com/tcggo/storage/3013/pawmot-pal-76-paldea-evolved-pokemon.png,https://www.tcggo.com/external/cm/2997,https://www.tcggo.com/external/tcgplayer/2997,Pawmot,Pawmot 76,0.08,0.05,,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.17,rare,pawmot,Pokémon,https://www.tcggo.com/pokemon/paldea-evolved/pawmot-76,sv2-76,497487,singles
2026-08-23T17:19:56+02:00,,499,Tika Matsuno,tika-matsuno,PAL 78,78,715553,193,279,PAL,Pokémon,pokemon,18,https://images.tcggo.com/tcggo/storage/2935/paldea-evolved-logo.png,Paldea Evolved,EUR,1222.85,EUR,1698.95,2023-06-09,1,Scarlet & Violet,scarlet-violet,paldea-evolved,60,2998,https://images.tcggo.com/tcggo/storage/3014/tadbulb-pal-78-paldea-evolved-pokemon.png,https://www.tcggo.com/external/cm/2998,https://www.tcggo.com/external/tcgplayer/2998,Tadbulb,Tadbulb 78,0.04,0.04,5422,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.17,0.11,Common,tadbulb,Pokémon,https://www.tcggo.com/pokemon/paldea-evolved/tadbulb-78,sv2-78,497489,singles
2026-08-23T17:19:56+02:00,,409,Yuu Nishida,yuu-nishida,PAL 83,83,715558,193,279,PAL,Pokémon,pokemon,18,https://images.tcggo.com/tcggo/storage/2935/paldea-evolved-logo.png,Paldea Evolved,EUR,1222.85,EUR,1698.95,2023-06-09,1,Scarlet & Violet,scarlet-violet,paldea-evolved,70,2999,https://images.tcggo.com/tcggo/storage/3015/jigglypuff-pal-83-paldea-evolved-pokemon.png,https://www.tcggo.com/external/cm/2999,https://www.tcggo.com/external/tcgplayer/2999,Jigglypuff,Jigglypuff 83,0.06,0.04,10649,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.25,0.15,Common,jigglypuff,Pokémon,https://www.tcggo.com/pokemon/paldea-evolved/jigglypuff-83,sv2-83,497496,singles
2026-08-23T17:19:56+02:00,,402,Hitoshi Ariga,hitoshi-ariga,PAL 84,84,715559,193,279,PAL,Pokémon,pokemon,18,https://images.tcggo.com/tcggo/storage/2935/paldea-evolved-logo.png,Paldea Evolved,EUR,1222.85,EUR,1698.95,2023-06-09,1,Scarlet & Violet,scarlet-violet,paldea-evolved,110,3000,https://images.tcggo.com/tcggo/storage/3016/wigglytuff-pal-84-paldea-evolved-pokemon.png,https://www.tcggo.com/external/cm/3000,https://www.tcggo.com/external/tcgplayer/3000,Wigglytuff,Wigglytuff 84,0.1,0.1,6721,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.26,0.17,rare,wigglytuff,Pokémon,https://www.tcggo.com/pokemon/paldea-evolved/wigglytuff-84,sv2-84,497498,singles
2026-08-23T17:19:56+02:00,,544,Megumi Higuchi,megumi-higuchi,PAL 87,87,715562,193,279,PAL,Pokémon,pokemon,18,https://images.tcggo.com/tcggo/storage/2935/paldea-evolved-logo.png,Paldea Evolved,EUR,1222.85,EUR,1698.95,2023-06-09,1,Scarlet & Violet,scarlet-violet,paldea-evolved,70,3001,https://images.tcggo.com/tcggo/storage/3017/misdreavus-pal-87-paldea-evolved-pokemon.png,https://www.tcggo.com/external/cm/3001,https://www.tcggo.com/external/tcgplayer/3001,Misdreavus,Misdreavus 87,0.03,0.04,12217,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.19,0.13,Common,misdreavus,Pokémon,https://www.tcggo.com/pokemon/paldea-evolved/misdreavus-87,sv2-87,497501,singles
2026-08-23T17:19:56+02:00,,435,Aya Kusube,aya-kusube,PAL 91,91,715566,193,279,PAL,Pokémon,pokemon,18,https://images.tcggo.com/tcggo/storage/2935/paldea-evolved-logo.png,Paldea Evolved,EUR,1222.85,EUR,1698.95,2023-06-09,1,Scarlet & Violet,scarlet-violet,paldea-evolved,90,3002,https://images.tcggo.com/tcggo/storage/3018/gothorita-pal-91-paldea-evolved-pokemon.png,https://www.tcggo.com/external/cm/3002,https://www.tcggo.com/external/tcgplayer/3002,Gothorita,Gothorita 91,0.04,0.04,7793,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.19,0.13,Uncommon,gothorita,Pokémon,https://www.tcggo.com/pokemon/paldea-evolved/gothorita-91,sv2-91,497506,singles
2026-08-23T17:19:56+02:00,,371,aky CG Works,aky-cg-works,PAL 93,93,715568,193,279,PAL,Pokémon,pokemon,18,https://images.tcggo.com/tcggo/storage/2935/paldea-evolved-logo.png,Paldea Evolved,EUR,1222.85,EUR,1698.95,2023-06-09,1,Scarlet & Violet,scarlet-violet,paldea-evolved,170,3003,https://images.tcggo.com/tcggo/storage/3019/dedenne-ex-pal-93-paldea-evolved-pokemon.png,https://www.tcggo.com/external/cm/3003,https://www.tcggo.com/external/tcgplayer/3003,Dedenne ex,Dedenne ex 93,0.9,0.88,1249,EUR,[],,,,,,,,0.5,0.5,0.5,0.5,0.5,0.5,0.65,0.65,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1,0.86,Double Rare,dedenne-ex,Pokémon,https://www.tcggo.com/pokemon/paldea-evolved/dedenne-ex-93,sv2-93,497508,singles
2026-08-23T17:19:56+02:00,,484,Kagemaru Himeno,kagemaru-himeno,PAL 97,97,715572,193,279,PAL,Pokémon,pokemon,18,https://images.tcggo.com/tcggo/storage/2935/paldea-evolved-logo.png,Paldea Evolved,EUR,1222.85,EUR,1698.95,2023-06-09,1,Scarlet & Violet,scarlet-violet,paldea-evolved,70,3004,https://images.tcggo.com/tcggo/storage/3020/mimikyu-pal-97-paldea-evolved-pokemon.png,https://www.tcggo.com/external/cm/3004,https://www.tcggo.com/external/tcgplayer/3004,Mimikyu,Mimikyu 97,0.12,0.11,5466,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.3,0.21,rare,mimikyu,Pokémon,https://www.tcggo.com/pokemon/paldea-evolved/mimikyu-97,sv2-97,497512,singles
2026-08-23T17:19:56+02:00,,521,Shin Nagasawa,shin-nagasawa,PAL 107,107,715582,193,279,PAL,Pokémon,pokemon,18,https://images.tcggo.com/tcggo/storage/2935/paldea-evolved-logo.png,Paldea Evolved,EUR,1222.85,EUR,1698.95,2023-06-09,1,Scarlet & Violet,scarlet-violet,paldea-evolved,110,3005,https://images.tcggo.com/tcggo/storage/3021/primeape-pal-107-paldea-evolved-pokemon.png,https://www.tcggo.com/external/cm/3005,https://www.tcggo.com/external/tcgplayer/3005,Primeape,Primeape 107,0.04,0.03,7777,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.17,0.13,Uncommon,primeape,Pokémon,https://www.tcggo.com/pokemon/paldea-evolved/primeape-107,sv2-107,497522,singles
2026-08-23T17:19:56+02:00,,386,Jerky,jerky,PAL 109,109,715584,193,279,PAL,Pokémon,pokemon,18,https://images.tcggo.com/tcggo/storage/2935/paldea-evolved-logo.png,Paldea Evolved,EUR,1222.85,EUR,1698.95,2023-06-09,1,Scarlet & Violet,scarlet-violet,paldea-evolved,110,3006,https://images.tcggo.com/tcggo/storage/3022/sudowoodo-pal-109-paldea-evolved-pokemon.png,https://www.tcggo.com/external/cm/3006,https://www.tcggo.com/external/tcgplayer/3006,Sudowoodo,Sudowoodo 109,0.03,0.03,7943,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.25,0.12,Uncommon,sudowoodo,Pokémon,https://www.tcggo.com/pokemon/paldea-evolved/sudowoodo-109,sv2-109,497524,singles
2026-08-23T17:19:56+02:00,,487,Haru Akasaka,haru-akasaka,PAL 110,110,715585,193,279,PAL,Pokémon,pokemon,18,https://images.tcggo.com/tcggo/storage/2935/paldea-evolved-logo.png,Paldea Evolved,EUR,1222.85,EUR,1698.95,2023-06-09,1,Scarlet & Violet,scarlet-violet,paldea-evolved,70,3007,https://images.tcggo.com/tcggo/storage/3023/larvitar-pal-110-paldea-evolved-pokemon.png,https://www.tcggo.com/external/cm/3007,https://www.tcggo.com/external/tcgplayer/3007,Larvitar,Larvitar 110,0.03,0.04,,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.17,0.11,Common,larvitar,Pokémon,https://www.tcggo.com/pokemon/paldea-evolved/larvitar-110,sv2-110,497525,singles
2026-08-23T17:19:56+02:00,,397,Kurata So,kurata-so,PAL 112,112,715587,193,279,PAL,Pokémon,pokemon,18,https://images.tcggo.com/tcggo/storage/2935/paldea-evolved-logo.png,Paldea Evolved,EUR,1222.85,EUR,1698.95,2023-06-09,1,Scarlet & Violet,scarlet-violet,paldea-evolved,90,3008,https://images.tcggo.com/tcggo/storage/3024/makuhita-pal-112-paldea-evolved-pokemon.png,https://www.tcggo.com/external/cm/3008,https://www.tcggo.com/external/tcgplayer/3008,Makuhita,Makuhita 112,0.03,0.02,12859,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,0.09,Common,makuhita,Pokémon,https://www.tcggo.com/pokemon/paldea-evolved/makuhita-112,sv2-112,497527,singles
2026-08-23T17:19:56+02:00,,503,sui,sui,PAL 66,66,715541,193,279,PAL,Pokémon,pokemon,18,https://images.tcggo.com/tcggo/storage/2935/paldea-evolved-logo.png,Paldea Evolved,EUR,1222.85,EUR,1698.95,2023-06-09,1,Scarlet & Violet,scarlet-violet,paldea-evolved,70,3009,https://images.tcggo.com/tcggo/storage/3025/voltorb-pal-66-paldea-evolved-pokemon.png,https://www.tcggo.com/external/cm/3009,https://www.tcggo.com/external/tcgplayer/3009,Voltorb,Voltorb 66,0.03,0.03,13269,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,0.1,Common,voltorb,Pokémon,https://www.tcggo.com/pokemon/paldea-evolved/voltorb-66,sv2-66,497477,singles
2026-08-23T17:19:56+02:00,,387,Scav,scav,PAL 67,67,715542,193,279,PAL,Pokémon,pokemon,18,https://images.tcggo.com/tcggo/storage/2935/paldea-evolved-logo.png,Paldea Evolved,EUR,1222.85,EUR,1698.95,2023-06-09,1,Scarlet & Violet,scarlet-violet,paldea-evolved,90,3010,https://images.tcggo.com/tcggo/storage/3027/electrode-pal-67-paldea-evolved-pokemon.png,https://www.tcggo.com/external/cm/3010,https://www.tcggo.com/external/tcgplayer/3010,Electrode,Electrode 67,0.03,0.03,8031,EUR,[],,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.11,Uncommon,electrode,Pokémon,https://www.tcggo.com/pokemon/paldea-evolved/electrode-67,sv2-67,497478,singles
