captured_at,artist,artist.id,artist.name,artist.slug,card_code_number,card_number,cardmarket_id,episode.cards_printed_total,episode.cards_total,episode.code,episode.game.name,episode.game.slug,episode.id,episode.logo,episode.name,episode.prices.cardmarket.currency,episode.prices.cardmarket.total,episode.prices.tcgplayer.currency,episode.prices.tcgplayer.total,episode.released_at,episode.series.id,episode.series.name,episode.series.slug,episode.slug,hp,id,image,links.cardmarket,links.tcgplayer,name,name_numbered,prices.cardmarket.30d_average,prices.cardmarket.7d_average,prices.cardmarket.available_items,prices.cardmarket.currency,prices.cardmarket.graded,prices.cardmarket.lowest_near_mint,prices.cardmarket.lowest_near_mint_DE,prices.cardmarket.lowest_near_mint_DE_EU_only,prices.cardmarket.lowest_near_mint_ES,prices.cardmarket.lowest_near_mint_ES_EU_only,prices.cardmarket.lowest_near_mint_EU_only,prices.cardmarket.lowest_near_mint_FR,prices.cardmarket.lowest_near_mint_FR_EU_only,prices.cardmarket.lowest_near_mint_IT,prices.cardmarket.lowest_near_mint_IT_EU_only,prices.ebay.currency,prices.ebay.graded.ace.10.median_price,prices.ebay.graded.ace.10.sample_size,prices.ebay.graded.ace.8.median_price,prices.ebay.graded.ace.8.sample_size,prices.ebay.graded.ace.9.median_price,prices.ebay.graded.ace.9.sample_size,prices.ebay.graded.bgs.10.median_price,prices.ebay.graded.bgs.10.sample_size,prices.ebay.graded.bgs.9.median_price,prices.ebay.graded.bgs.9.sample_size,prices.ebay.graded.cgc.10.median_price,prices.ebay.graded.cgc.10.sample_size,prices.ebay.graded.cgc.9.median_price,prices.ebay.graded.cgc.9.sample_size,prices.ebay.graded.psa.10.median_price,prices.ebay.graded.psa.10.sample_size,prices.ebay.graded.psa.8.median_price,prices.ebay.graded.psa.8.sample_size,prices.ebay.graded.psa.9.median_price,prices.ebay.graded.psa.9.sample_size,prices.ebay.graded.tag.10.median_price,prices.ebay.graded.tag.10.sample_size,prices.ebay.graded.tag.9.median_price,prices.ebay.graded.tag.9.sample_size,prices.tcg_player.currency,prices.tcg_player.market_price,rarity,slug,supertype,tcggo_url,tcgid,tcgplayer_id,type
2026-08-23T17:06:43+02:00,,443,Shiburingaru,shiburingaru,CRI 31,31,886423,86,122,CRI,Pokémon,pokemon,413,https://images.tcggo.com/tcggo/storage/33952/Chaos-Rising.logo.431.webp,Chaos Rising,EUR,616.08,EUR,583.99,2026-05-22,17,Mega Evolution,mega-evolution,chaos-rising,,35058,https://images.tcggo.com/tcggo/storage/35881/deoxys.webp,https://www.tcggo.com/external/cm/35058,https://www.tcggo.com/external/tcgplayer/35058,Deoxys,Deoxys 31,0.03,0.03,14228,EUR,[],0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.22,Uncommon,deoxys,,https://www.tcggo.com/pokemon/chaos-rising/deoxys-31,CRI-31,693474,singles
2026-08-23T17:06:43+02:00,,405,nagimiso,nagimiso,CRI 32,32,886424,86,122,CRI,Pokémon,pokemon,413,https://images.tcggo.com/tcggo/storage/33952/Chaos-Rising.logo.431.webp,Chaos Rising,EUR,616.08,EUR,583.99,2026-05-22,17,Mega Evolution,mega-evolution,chaos-rising,,35059,https://images.tcggo.com/tcggo/storage/35882/deoxys.webp,https://www.tcggo.com/external/cm/35059,https://www.tcggo.com/external/tcgplayer/35059,Deoxys,Deoxys 32,0.03,0.03,11515,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.27,Uncommon,deoxys,,https://www.tcggo.com/pokemon/chaos-rising/deoxys-32,CRI-32,693475,singles
2026-08-23T17:06:43+02:00,,373,GOSSAN,gossan,CRI 33,33,886425,86,122,CRI,Pokémon,pokemon,413,https://images.tcggo.com/tcggo/storage/33952/Chaos-Rising.logo.431.webp,Chaos Rising,EUR,616.08,EUR,583.99,2026-05-22,17,Mega Evolution,mega-evolution,chaos-rising,,35060,https://images.tcggo.com/tcggo/storage/35883/deoxys.webp,https://www.tcggo.com/external/cm/35060,https://www.tcggo.com/external/tcgplayer/35060,Deoxys,Deoxys 33,0.03,0.03,14468,EUR,[],0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,Uncommon,deoxys,,https://www.tcggo.com/pokemon/chaos-rising/deoxys-33-1,CRI-33,693476,singles
2026-08-23T17:06:43+02:00,,462,hncl,hncl,CRI 34,34,886426,86,122,CRI,Pokémon,pokemon,413,https://images.tcggo.com/tcggo/storage/33952/Chaos-Rising.logo.431.webp,Chaos Rising,EUR,616.08,EUR,583.99,2026-05-22,17,Mega Evolution,mega-evolution,chaos-rising,,35061,https://images.tcggo.com/tcggo/storage/35884/deoxys.webp,https://www.tcggo.com/external/cm/35061,https://www.tcggo.com/external/tcgplayer/35061,Deoxys,Deoxys 34,0.02,0.02,11497,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,Uncommon,deoxys,,https://www.tcggo.com/pokemon/chaos-rising/deoxys-34,CRI-34,693477,singles
2026-08-23T17:06:43+02:00,,371,aky CG Works,aky-cg-works,CRI 35,35,886427,86,122,CRI,Pokémon,pokemon,413,https://images.tcggo.com/tcggo/storage/33952/Chaos-Rising.logo.431.webp,Chaos Rising,EUR,616.08,EUR,583.99,2026-05-22,17,Mega Evolution,mega-evolution,chaos-rising,,35062,https://images.tcggo.com/tcggo/storage/35885/mega-floette-ex.webp,https://www.tcggo.com/external/cm/35062,https://www.tcggo.com/external/tcgplayer/35062,Mega Floette ex,Mega Floette ex 35,0.5,0.49,2005,EUR,[],0.05,0.13,0.13,0.2,0.2,0.1,0.2,0.2,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.64,Double Rare,mega-floette-ex,,https://www.tcggo.com/pokemon/chaos-rising/mega-floette-ex-35,CRI-35,693511,singles
2026-08-23T17:06:43+02:00,,381,sowsow,sowsow,CRI 36,36,886428,86,122,CRI,Pokémon,pokemon,413,https://images.tcggo.com/tcggo/storage/33952/Chaos-Rising.logo.431.webp,Chaos Rising,EUR,616.08,EUR,583.99,2026-05-22,17,Mega Evolution,mega-evolution,chaos-rising,,35063,https://images.tcggo.com/tcggo/storage/35886/espurr.webp,https://www.tcggo.com/external/cm/35063,https://www.tcggo.com/external/tcgplayer/35063,Espurr,Espurr 36,0.03,0.03,12151,EUR,[],0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.2,Common,espurr,,https://www.tcggo.com/pokemon/chaos-rising/espurr-36,CRI-36,693483,singles
2026-08-23T17:06:43+02:00,,423,mingo,mingo,CRI 37,37,886429,86,122,CRI,Pokémon,pokemon,413,https://images.tcggo.com/tcggo/storage/33952/Chaos-Rising.logo.431.webp,Chaos Rising,EUR,616.08,EUR,583.99,2026-05-22,17,Mega Evolution,mega-evolution,chaos-rising,,35064,https://images.tcggo.com/tcggo/storage/35887/meowstic.webp,https://www.tcggo.com/external/cm/35064,https://www.tcggo.com/external/tcgplayer/35064,Meowstic,Meowstic 37,0.03,0.03,14709,EUR,[],0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.23,Uncommon,meowstic,,https://www.tcggo.com/pokemon/chaos-rising/meowstic-37,CRI-37,693521,singles
2026-08-23T17:06:43+02:00,,480,Taiga Kasai,taiga-kasai,CRI 38,38,886430,86,122,CRI,Pokémon,pokemon,413,https://images.tcggo.com/tcggo/storage/33952/Chaos-Rising.logo.431.webp,Chaos Rising,EUR,616.08,EUR,583.99,2026-05-22,17,Mega Evolution,mega-evolution,chaos-rising,,35065,https://images.tcggo.com/tcggo/storage/35888/phantump.webp,https://www.tcggo.com/external/cm/35065,https://www.tcggo.com/external/tcgplayer/35065,Phantump,Phantump 38,0.02,0.02,9392,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,Common,phantump,,https://www.tcggo.com/pokemon/chaos-rising/phantump-38,CRI-38,693531,singles
2026-08-23T17:06:43+02:00,,419,Uninori,uninori,CRI 39,39,886431,86,122,CRI,Pokémon,pokemon,413,https://images.tcggo.com/tcggo/storage/33952/Chaos-Rising.logo.431.webp,Chaos Rising,EUR,616.08,EUR,583.99,2026-05-22,17,Mega Evolution,mega-evolution,chaos-rising,,35066,https://images.tcggo.com/tcggo/storage/35889/trevenant.webp,https://www.tcggo.com/external/cm/35066,https://www.tcggo.com/external/tcgplayer/35066,Trevenant,Trevenant 39,0.04,0.04,8385,EUR,[],0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.16,rare,trevenant,,https://www.tcggo.com/pokemon/chaos-rising/trevenant-39,CRI-39,693556,singles
2026-08-23T17:06:43+02:00,,386,Jerky,jerky,CRI 40,40,886432,86,122,CRI,Pokémon,pokemon,413,https://images.tcggo.com/tcggo/storage/33952/Chaos-Rising.logo.431.webp,Chaos Rising,EUR,616.08,EUR,583.99,2026-05-22,17,Mega Evolution,mega-evolution,chaos-rising,,35067,https://images.tcggo.com/tcggo/storage/35890/pumpkaboo.webp,https://www.tcggo.com/external/cm/35067,https://www.tcggo.com/external/tcgplayer/35067,Pumpkaboo,Pumpkaboo 40,0.03,0.04,9515,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.17,Common,pumpkaboo,,https://www.tcggo.com/pokemon/chaos-rising/pumpkaboo-40,CRI-40,693536,singles
2026-08-23T17:06:43+02:00,,380,5ban Graphics,5ban-graphics,CRI 41,41,886433,86,122,CRI,Pokémon,pokemon,413,https://images.tcggo.com/tcggo/storage/33952/Chaos-Rising.logo.431.webp,Chaos Rising,EUR,616.08,EUR,583.99,2026-05-22,17,Mega Evolution,mega-evolution,chaos-rising,,35068,https://images.tcggo.com/tcggo/storage/35891/gourgeist-ex.webp,https://www.tcggo.com/external/cm/35068,https://www.tcggo.com/external/tcgplayer/35068,Gourgeist ex,Gourgeist ex 41,0.35,0.37,2841,EUR,[],0.05,0.05,0.05,0.1,0.1,0.05,0.08,0.1,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.48,Double Rare,gourgeist-ex,,https://www.tcggo.com/pokemon/chaos-rising/gourgeist-ex-41,CRI-41,693497,singles
2026-08-23T17:06:43+02:00,,382,KEIICHIRO ITO,keiichiro-ito,CRI 42,42,886434,86,122,CRI,Pokémon,pokemon,413,https://images.tcggo.com/tcggo/storage/33952/Chaos-Rising.logo.431.webp,Chaos Rising,EUR,616.08,EUR,583.99,2026-05-22,17,Mega Evolution,mega-evolution,chaos-rising,,35069,https://images.tcggo.com/tcggo/storage/35892/xerneas.webp,https://www.tcggo.com/external/cm/35069,https://www.tcggo.com/external/tcgplayer/35069,Xerneas,Xerneas 42,0.05,0.05,8446,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.19,rare,xerneas,,https://www.tcggo.com/pokemon/chaos-rising/xerneas-42,CRI-42,693563,singles
2026-08-23T17:06:43+02:00,,472,GOTO minori,goto-minori,CRI 43,43,886435,86,122,CRI,Pokémon,pokemon,413,https://images.tcggo.com/tcggo/storage/33952/Chaos-Rising.logo.431.webp,Chaos Rising,EUR,616.08,EUR,583.99,2026-05-22,17,Mega Evolution,mega-evolution,chaos-rising,,35070,https://images.tcggo.com/tcggo/storage/35893/sudowoodo.webp,https://www.tcggo.com/external/cm/35070,https://www.tcggo.com/external/tcgplayer/35070,Sudowoodo,Sudowoodo 43,0.02,0.02,14845,EUR,[],0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.19,Uncommon,sudowoodo,,https://www.tcggo.com/pokemon/chaos-rising/sudowoodo-43,CRI-43,693550,singles
2026-08-23T17:06:43+02:00,,826,Akino Fukuji,akino-fukuji,CRI 44,44,886436,86,122,CRI,Pokémon,pokemon,413,https://images.tcggo.com/tcggo/storage/33952/Chaos-Rising.logo.431.webp,Chaos Rising,EUR,616.08,EUR,583.99,2026-05-22,17,Mega Evolution,mega-evolution,chaos-rising,,35071,https://images.tcggo.com/tcggo/storage/35894/phanpy.webp,https://www.tcggo.com/external/cm/35071,https://www.tcggo.com/external/tcgplayer/35071,Phanpy,Phanpy 44,0.02,0.03,9561,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,Common,phanpy,,https://www.tcggo.com/pokemon/chaos-rising/phanpy-44,CRI-44,693530,singles
2026-08-23T17:06:43+02:00,,583,Julie Hang,julie-hang,CRI 45,45,886437,86,122,CRI,Pokémon,pokemon,413,https://images.tcggo.com/tcggo/storage/33952/Chaos-Rising.logo.431.webp,Chaos Rising,EUR,616.08,EUR,583.99,2026-05-22,17,Mega Evolution,mega-evolution,chaos-rising,,35072,https://images.tcggo.com/tcggo/storage/35895/donphan.webp,https://www.tcggo.com/external/cm/35072,https://www.tcggo.com/external/tcgplayer/35072,Donphan,Donphan 45,0.02,0.02,12163,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.2,Common,donphan,,https://www.tcggo.com/pokemon/chaos-rising/donphan-45,CRI-45,693478,singles
2026-08-23T17:06:43+02:00,,372,Tomomi Ozaki,tomomi-ozaki,CRI 46,46,886438,86,122,CRI,Pokémon,pokemon,413,https://images.tcggo.com/tcggo/storage/33952/Chaos-Rising.logo.431.webp,Chaos Rising,EUR,616.08,EUR,583.99,2026-05-22,17,Mega Evolution,mega-evolution,chaos-rising,,35073,https://images.tcggo.com/tcggo/storage/35896/baltoy.webp,https://www.tcggo.com/external/cm/35073,https://www.tcggo.com/external/tcgplayer/35073,Baltoy,Baltoy 46,0.02,0.02,11983,EUR,[],0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.24,Common,baltoy,,https://www.tcggo.com/pokemon/chaos-rising/baltoy-46,CRI-46,693452,singles
2026-08-23T17:06:43+02:00,,368,Oswaldo KATO,oswaldo-kato,CRI 47,47,886439,86,122,CRI,Pokémon,pokemon,413,https://images.tcggo.com/tcggo/storage/33952/Chaos-Rising.logo.431.webp,Chaos Rising,EUR,616.08,EUR,583.99,2026-05-22,17,Mega Evolution,mega-evolution,chaos-rising,,35074,https://images.tcggo.com/tcggo/storage/35897/claydol.webp,https://www.tcggo.com/external/cm/35074,https://www.tcggo.com/external/tcgplayer/35074,Claydol,Claydol 47,0.02,0.03,14694,EUR,[],0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,Uncommon,claydol,,https://www.tcggo.com/pokemon/chaos-rising/claydol-47,CRI-47,693466,singles
2026-08-23T17:06:43+02:00,,380,5ban Graphics,5ban-graphics,CRI 48,48,886440,86,122,CRI,Pokémon,pokemon,413,https://images.tcggo.com/tcggo/storage/33952/Chaos-Rising.logo.431.webp,Chaos Rising,EUR,616.08,EUR,583.99,2026-05-22,17,Mega Evolution,mega-evolution,chaos-rising,,35075,https://images.tcggo.com/tcggo/storage/35898/mega-gallade-ex.webp,https://www.tcggo.com/external/cm/35075,https://www.tcggo.com/external/tcgplayer/35075,Mega Gallade ex,Mega Gallade ex 48,0.43,0.44,2384,EUR,[],0.09,0.18,0.18,0.15,0.15,0.1,0.45,0.49,0.03,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.52,Double Rare,mega-gallade-ex,,https://www.tcggo.com/pokemon/chaos-rising/mega-gallade-ex-48,CRI-48,693514,singles
2026-08-23T17:06:43+02:00,,399,Mékayu,mekayu,CRI 49,49,886441,86,122,CRI,Pokémon,pokemon,413,https://images.tcggo.com/tcggo/storage/33952/Chaos-Rising.logo.431.webp,Chaos Rising,EUR,616.08,EUR,583.99,2026-05-22,17,Mega Evolution,mega-evolution,chaos-rising,,35076,https://images.tcggo.com/tcggo/storage/35899/zubat.webp,https://www.tcggo.com/external/cm/35076,https://www.tcggo.com/external/tcgplayer/35076,Zubat,Zubat 49,0.02,0.03,10338,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,Common,zubat,,https://www.tcggo.com/pokemon/chaos-rising/zubat-49,CRI-49,693565,singles
2026-08-23T17:06:43+02:00,,424,Mousho,mousho,CRI 50,50,886442,86,122,CRI,Pokémon,pokemon,413,https://images.tcggo.com/tcggo/storage/33952/Chaos-Rising.logo.431.webp,Chaos Rising,EUR,616.08,EUR,583.99,2026-05-22,17,Mega Evolution,mega-evolution,chaos-rising,,35077,https://images.tcggo.com/tcggo/storage/35900/golbat.webp,https://www.tcggo.com/external/cm/35077,https://www.tcggo.com/external/tcgplayer/35077,Golbat,Golbat 50,26.81,50.58,42,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.16,Common,golbat,,https://www.tcggo.com/pokemon/chaos-rising/golbat-50-1,CRI-50,693493,singles
2026-08-23T17:06:43+02:00,,766,IKEDA Saki,ikeda-saki,CRI 51,51,886443,86,122,CRI,Pokémon,pokemon,413,https://images.tcggo.com/tcggo/storage/33952/Chaos-Rising.logo.431.webp,Chaos Rising,EUR,616.08,EUR,583.99,2026-05-22,17,Mega Evolution,mega-evolution,chaos-rising,,35078,https://images.tcggo.com/tcggo/storage/35901/crobat.webp,https://www.tcggo.com/external/cm/35078,https://www.tcggo.com/external/tcgplayer/35078,Crobat,Crobat 51,0.05,0.06,8262,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.18,rare,crobat,,https://www.tcggo.com/pokemon/chaos-rising/crobat-51,CRI-51,693470,singles
2026-08-23T17:06:43+02:00,,415,nisimono,nisimono,CRI 52,52,886444,86,122,CRI,Pokémon,pokemon,413,https://images.tcggo.com/tcggo/storage/33952/Chaos-Rising.logo.431.webp,Chaos Rising,EUR,616.08,EUR,583.99,2026-05-22,17,Mega Evolution,mega-evolution,chaos-rising,,35079,https://images.tcggo.com/tcggo/storage/35902/qwilfish.webp,https://www.tcggo.com/external/cm/35079,https://www.tcggo.com/external/tcgplayer/35079,Qwilfish,Qwilfish 52,0.03,0.02,10022,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.22,Common,qwilfish,,https://www.tcggo.com/pokemon/chaos-rising/qwilfish-52,CRI-52,693538,singles
2026-08-23T17:06:43+02:00,,508,Nobuhiro Imagawa,nobuhiro-imagawa,CRI 53,53,886445,86,122,CRI,Pokémon,pokemon,413,https://images.tcggo.com/tcggo/storage/33952/Chaos-Rising.logo.431.webp,Chaos Rising,EUR,616.08,EUR,583.99,2026-05-22,17,Mega Evolution,mega-evolution,chaos-rising,,35080,https://images.tcggo.com/tcggo/storage/35903/stunky.webp,https://www.tcggo.com/external/cm/35080,https://www.tcggo.com/external/tcgplayer/35080,Stunky,Stunky 53,0.03,0.03,9638,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,Common,stunky,,https://www.tcggo.com/pokemon/chaos-rising/stunky-53-1,CRI-53,693549,singles
2026-08-23T17:06:43+02:00,,473,Yuriko Akase,yuriko-akase,CRI 54,54,886446,86,122,CRI,Pokémon,pokemon,413,https://images.tcggo.com/tcggo/storage/33952/Chaos-Rising.logo.431.webp,Chaos Rising,EUR,616.08,EUR,583.99,2026-05-22,17,Mega Evolution,mega-evolution,chaos-rising,,35081,https://images.tcggo.com/tcggo/storage/35904/skuntank.webp,https://www.tcggo.com/external/cm/35081,https://www.tcggo.com/external/tcgplayer/35081,Skuntank,Skuntank 54,0.02,0.03,11895,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.19,Uncommon,skuntank,,https://www.tcggo.com/pokemon/chaos-rising/skuntank-54,CRI-54,693544,singles
2026-08-23T17:06:43+02:00,,380,5ban Graphics,5ban-graphics,CRI 55,55,886447,86,122,CRI,Pokémon,pokemon,413,https://images.tcggo.com/tcggo/storage/33952/Chaos-Rising.logo.431.webp,Chaos Rising,EUR,616.08,EUR,583.99,2026-05-22,17,Mega Evolution,mega-evolution,chaos-rising,,35082,https://images.tcggo.com/tcggo/storage/35905/krookodile-ex.webp,https://www.tcggo.com/external/cm/35082,https://www.tcggo.com/external/tcgplayer/35082,Krookodile ex,Krookodile ex 55,0.37,0.35,2771,EUR,[],0.04,0.04,0.04,0.05,0.05,0.04,0.1,0.1,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.54,Double Rare,krookodile-ex,,https://www.tcggo.com/pokemon/chaos-rising/krookodile-ex-55,CRI-55,693504,singles
2026-08-23T17:06:43+02:00,,377,Souichirou Gunjima,souichirou-gunjima,CRI 56,56,886448,86,122,CRI,Pokémon,pokemon,413,https://images.tcggo.com/tcggo/storage/33952/Chaos-Rising.logo.431.webp,Chaos Rising,EUR,616.08,EUR,583.99,2026-05-22,17,Mega Evolution,mega-evolution,chaos-rising,,35083,https://images.tcggo.com/tcggo/storage/35906/trubbish.webp,https://www.tcggo.com/external/cm/35083,https://www.tcggo.com/external/tcgplayer/35083,Trubbish,Trubbish 56,0.03,0.02,9815,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,Common,trubbish,,https://www.tcggo.com/pokemon/chaos-rising/trubbish-56-1,CRI-56,693557,singles
2026-08-23T17:06:43+02:00,,359,HYOGONOSUKE,hyogonosuke,CRI 57,57,886449,86,122,CRI,Pokémon,pokemon,413,https://images.tcggo.com/tcggo/storage/33952/Chaos-Rising.logo.431.webp,Chaos Rising,EUR,616.08,EUR,583.99,2026-05-22,17,Mega Evolution,mega-evolution,chaos-rising,,35084,https://images.tcggo.com/tcggo/storage/35907/garbodor.webp,https://www.tcggo.com/external/cm/35084,https://www.tcggo.com/external/tcgplayer/35084,Garbodor,Garbodor 57,0.02,0.02,12000,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.16,Uncommon,garbodor,,https://www.tcggo.com/pokemon/chaos-rising/garbodor-57-1,CRI-57,693492,singles
2026-08-23T17:06:43+02:00,,410,Shimaris Yukichi,shimaris-yukichi,CRI 58,58,886450,86,122,CRI,Pokémon,pokemon,413,https://images.tcggo.com/tcggo/storage/33952/Chaos-Rising.logo.431.webp,Chaos Rising,EUR,616.08,EUR,583.99,2026-05-22,17,Mega Evolution,mega-evolution,chaos-rising,,35085,https://images.tcggo.com/tcggo/storage/35908/skrelp.webp,https://www.tcggo.com/external/cm/35085,https://www.tcggo.com/external/tcgplayer/35085,Skrelp,Skrelp 58,0.03,0.03,9274,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,Common,skrelp,,https://www.tcggo.com/pokemon/chaos-rising/skrelp-58,CRI-58,693543,singles
2026-08-23T17:06:43+02:00,,445,toi8,toi8,CRI 59,59,886451,86,122,CRI,Pokémon,pokemon,413,https://images.tcggo.com/tcggo/storage/33952/Chaos-Rising.logo.431.webp,Chaos Rising,EUR,616.08,EUR,583.99,2026-05-22,17,Mega Evolution,mega-evolution,chaos-rising,,35086,https://images.tcggo.com/tcggo/storage/35909/beldum.webp,https://www.tcggo.com/external/cm/35086,https://www.tcggo.com/external/tcgplayer/35086,Beldum,Beldum 59,0.04,0.04,12046,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.18,Common,beldum,,https://www.tcggo.com/pokemon/chaos-rising/beldum-59,CRI-59,693455,singles
2026-08-23T17:06:43+02:00,,439,Kazumasa Yasukuni,kazumasa-yasukuni,CRI 60,60,886452,86,122,CRI,Pokémon,pokemon,413,https://images.tcggo.com/tcggo/storage/33952/Chaos-Rising.logo.431.webp,Chaos Rising,EUR,616.08,EUR,583.99,2026-05-22,17,Mega Evolution,mega-evolution,chaos-rising,,35087,https://images.tcggo.com/tcggo/storage/35910/metang.webp,https://www.tcggo.com/external/cm/35087,https://www.tcggo.com/external/tcgplayer/35087,Metang,Metang 60,0.02,0.02,9518,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.2,Common,metang,,https://www.tcggo.com/pokemon/chaos-rising/metang-60,CRI-60,693523,singles
2026-08-23T17:06:43+02:00,,502,Bun Toujo,bun-toujo,CRI 61,61,886453,86,122,CRI,Pokémon,pokemon,413,https://images.tcggo.com/tcggo/storage/33952/Chaos-Rising.logo.431.webp,Chaos Rising,EUR,616.08,EUR,583.99,2026-05-22,17,Mega Evolution,mega-evolution,chaos-rising,,35088,https://images.tcggo.com/tcggo/storage/35911/metagross.webp,https://www.tcggo.com/external/cm/35088,https://www.tcggo.com/external/tcgplayer/35088,Metagross,Metagross 61,0.05,0.06,10413,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.28,Uncommon,metagross,,https://www.tcggo.com/pokemon/chaos-rising/metagross-61,CRI-61,693522,singles
2026-08-23T17:06:43+02:00,,374,OKUBO,okubo,CRI 62,62,574270,86,122,CRI,Pokémon,pokemon,413,https://images.tcggo.com/tcggo/storage/33952/Chaos-Rising.logo.431.webp,Chaos Rising,EUR,616.08,EUR,583.99,2026-05-22,17,Mega Evolution,mega-evolution,chaos-rising,,35089,https://images.tcggo.com/tcggo/storage/35912/ferroseed.webp,https://www.tcggo.com/external/cm/35089,https://www.tcggo.com/external/tcgplayer/35089,Ferroseed,Ferroseed 62,0.03,0.02,10188,EUR,[],0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.1,Common,ferroseed,,https://www.tcggo.com/pokemon/chaos-rising/ferroseed-62,CRI-62,693485,singles
