captured_at,artist,artist.id,artist.name,artist.slug,card_code_number,card_number,cardmarket_id,episode.cards_printed_total,episode.cards_total,episode.code,episode.game.name,episode.game.slug,episode.id,episode.logo,episode.name,episode.prices.cardmarket.currency,episode.prices.cardmarket.total,episode.prices.tcgplayer.currency,episode.prices.tcgplayer.total,episode.released_at,episode.series.id,episode.series.name,episode.series.slug,episode.slug,hp,id,image,links.cardmarket,links.tcgplayer,name,name_numbered,prices,prices.cardmarket.30d_average,prices.cardmarket.7d_average,prices.cardmarket.available_items,prices.cardmarket.currency,prices.cardmarket.graded,prices.cardmarket.graded.bgs.bgs10,prices.cardmarket.graded.bgs.bgs10black,prices.cardmarket.graded.bgs.bgs10pristine,prices.cardmarket.graded.bgs.bgs9,prices.cardmarket.graded.cgc.cgc10,prices.cardmarket.graded.cgc.cgc8,prices.cardmarket.graded.cgc.cgc9,prices.cardmarket.graded.psa.psa10,prices.cardmarket.graded.psa.psa8,prices.cardmarket.graded.psa.psa9,prices.cardmarket.lowest_near_mint,prices.cardmarket.lowest_near_mint_DE,prices.cardmarket.lowest_near_mint_DE_EU_only,prices.cardmarket.lowest_near_mint_ES,prices.cardmarket.lowest_near_mint_ES_EU_only,prices.cardmarket.lowest_near_mint_EU_only,prices.cardmarket.lowest_near_mint_FR,prices.cardmarket.lowest_near_mint_FR_EU_only,prices.cardmarket.lowest_near_mint_IT,prices.cardmarket.lowest_near_mint_IT_EU_only,prices.ebay.currency,prices.ebay.graded.ace.10.median_price,prices.ebay.graded.ace.10.sample_size,prices.ebay.graded.ace.7.median_price,prices.ebay.graded.ace.7.sample_size,prices.ebay.graded.ace.8.median_price,prices.ebay.graded.ace.8.sample_size,prices.ebay.graded.ace.9.median_price,prices.ebay.graded.ace.9.sample_size,prices.ebay.graded.bgs.10.median_price,prices.ebay.graded.bgs.10.sample_size,prices.ebay.graded.bgs.8.median_price,prices.ebay.graded.bgs.8.sample_size,prices.ebay.graded.bgs.9.median_price,prices.ebay.graded.bgs.9.sample_size,prices.ebay.graded.cgc.10.median_price,prices.ebay.graded.cgc.10.sample_size,prices.ebay.graded.cgc.7.median_price,prices.ebay.graded.cgc.7.sample_size,prices.ebay.graded.cgc.8.median_price,prices.ebay.graded.cgc.8.sample_size,prices.ebay.graded.cgc.9.median_price,prices.ebay.graded.cgc.9.sample_size,prices.ebay.graded.psa.10.median_price,prices.ebay.graded.psa.10.sample_size,prices.ebay.graded.psa.7.median_price,prices.ebay.graded.psa.7.sample_size,prices.ebay.graded.psa.8.median_price,prices.ebay.graded.psa.8.sample_size,prices.ebay.graded.psa.9.median_price,prices.ebay.graded.psa.9.sample_size,prices.ebay.graded.sgc.10.median_price,prices.ebay.graded.sgc.10.sample_size,prices.ebay.graded.sgc.9.median_price,prices.ebay.graded.sgc.9.sample_size,prices.ebay.graded.tag.10.median_price,prices.ebay.graded.tag.10.sample_size,prices.ebay.graded.tag.7.median_price,prices.ebay.graded.tag.7.sample_size,prices.ebay.graded.tag.8.median_price,prices.ebay.graded.tag.8.sample_size,prices.ebay.graded.tag.9.median_price,prices.ebay.graded.tag.9.sample_size,prices.tcg_player.currency,prices.tcg_player.market_price,prices.tcg_player.mid_price,rarity,slug,supertype,tcggo_url,tcgid,tcgplayer_id,type,version
2026-08-23T17:19:56+02:00,,441,Tomokazu Komiya,tomokazu-komiya,SIT 62,62,682109,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,100,3915,https://images.tcggo.com/tcggo/storage/3938/jynx-sit-62-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/3915,https://www.tcggo.com/external/tcgplayer/3915,Jynx,Jynx 62,,0.05,0.04,5129,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.28,0.13,Uncommon,jynx,Pokémon,https://www.tcggo.com/pokemon/silver-tempest/jynx-62,swsh12-62,451716,singles,
2026-08-23T17:19:56+02:00,,359,HYOGONOSUKE,hyogonosuke,SIT 63,63,682110,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,60,3916,https://images.tcggo.com/tcggo/storage/3939/misdreavus-sit-63-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/3916,https://www.tcggo.com/external/tcgplayer/3916,Misdreavus,Misdreavus 63,,0.03,0.03,9611,EUR,[],,,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.17,0.09,Common,misdreavus,Pokémon,https://www.tcggo.com/pokemon/silver-tempest/misdreavus-63,swsh12-63,451717,singles,
2026-08-23T17:19:56+02:00,,408,kawayoo,kawayoo,SIT 64,64,682111,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,90,3917,https://images.tcggo.com/tcggo/storage/3940/mismagius-sit-64-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/3917,https://www.tcggo.com/external/tcgplayer/3917,Mismagius,Mismagius 64,,0.09,0.11,2872,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.31,0.16,rare,mismagius,Pokémon,https://www.tcggo.com/pokemon/silver-tempest/mismagius-64,swsh12-64,451718,singles,
2026-08-23T17:19:56+02:00,,489,N-DESIGN Inc.,n-design-inc,SIT 65,65,682112,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,180,3918,https://images.tcggo.com/tcggo/storage/3941/unown-v-sit-65-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/3918,https://www.tcggo.com/external/tcgplayer/3918,Unown V,Unown V 65,,0.92,0.98,1340,EUR,[],,,,,,,,,,,0.4,0.39,0.4,0.5,0.5,0.4,0.8,0.8,0.15,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.93,0.85,Rare Holo V,unown-v,Pokémon,https://www.tcggo.com/pokemon/silver-tempest/unown-v-65,swsh12-65,451719,singles,
2026-08-23T17:19:56+02:00,,384,PLANETA Mochizuki,planeta-mochizuki,SIT 66,66,682113,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,250,3919,https://images.tcggo.com/tcggo/storage/3942/unown-vstar-sit-66-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/3919,https://www.tcggo.com/external/tcgplayer/3919,Unown VSTAR,Unown VSTAR 66,,1.34,1.55,691,EUR,[],,,,,,,,,,,0.5,0.9,0.9,1.75,1.75,0.5,1.3,1.3,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.46,1.49,Rare Holo VSTAR,unown-vstar,Pokémon,https://www.tcggo.com/pokemon/silver-tempest/unown-vstar-66,swsh12-66,451720,singles,
2026-08-23T17:19:56+02:00,,534,Nagomi Nijo,nagomi-nijo,SIT 67,67,682114,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,60,3920,https://images.tcggo.com/tcggo/storage/3943/ralts-sit-67-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/3920,https://www.tcggo.com/external/tcgplayer/3920,Ralts,Ralts 67,,0.03,0.04,14674,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.13,Common,ralts,Pokémon,https://www.tcggo.com/pokemon/silver-tempest/ralts-67,swsh12-67,451721,singles,
2026-08-23T17:19:56+02:00,,425,Yukiko Baba,yukiko-baba,SIT 68,68,682115,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,80,3921,https://images.tcggo.com/tcggo/storage/3944/kirlia-sit-68-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/3921,https://www.tcggo.com/external/tcgplayer/3921,Kirlia,Kirlia 68,,0.07,0.14,4943,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.34,0.17,Uncommon,kirlia,Pokémon,https://www.tcggo.com/pokemon/silver-tempest/kirlia-68,swsh12-68,451722,singles,
2026-08-23T17:19:56+02:00,,375,Mitsuhiro Arita,mitsuhiro-arita,SIT 69,69,682116,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,150,3922,https://images.tcggo.com/tcggo/storage/3945/gardevoir-sit-69-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/3922,https://www.tcggo.com/external/tcgplayer/3922,Gardevoir,Gardevoir 69,,0.12,0.12,4561,EUR,[],,,,,,,,,,,0.02,0.05,0.05,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.52,0.2,rare,gardevoir,Pokémon,https://www.tcggo.com/pokemon/silver-tempest/gardevoir-69,swsh12-69,451723,singles,
2026-08-23T17:19:56+02:00,,490,takuyoa,takuyoa,SIT 70,70,682117,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,200,3923,https://images.tcggo.com/tcggo/storage/3946/mawile-v-sit-70-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/3923,https://www.tcggo.com/external/tcgplayer/3923,Mawile V,Mawile V 70,,0.7,0.71,1689,EUR,[],,,,,,,,,,,0.2,0.3,0.3,0.45,0.45,0.2,0.5,0.5,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.68,0.85,Rare Holo V,mawile-v,Pokémon,https://www.tcggo.com/pokemon/silver-tempest/mawile-v-70,swsh12-70,451724,singles,
2026-08-23T17:19:56+02:00,,384,PLANETA Mochizuki,planeta-mochizuki,SIT 71,71,682118,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,260,3924,https://images.tcggo.com/tcggo/storage/3947/mawile-vstar-sit-71-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/3924,https://www.tcggo.com/external/tcgplayer/3924,Mawile VSTAR,Mawile VSTAR 71,,0.99,0.99,1017,EUR,[],,,,,,,,,,,0.45,0.5,0.5,0.8,0.8,0.45,0.9,1,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.96,1.23,Rare Holo VSTAR,mawile-vstar,Pokémon,https://www.tcggo.com/pokemon/silver-tempest/mawile-vstar-71,swsh12-71,451725,singles,
2026-08-23T17:19:56+02:00,,535,Jiro Sasumo,jiro-sasumo,SIT 72,72,682119,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,60,3925,https://images.tcggo.com/tcggo/storage/3949/meditite-sit-72-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/3925,https://www.tcggo.com/external/tcgplayer/3925,Meditite,Meditite 72,,0.03,0.03,9837,EUR,[],,,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.14,0.09,Common,meditite,Pokémon,https://www.tcggo.com/pokemon/silver-tempest/meditite-72,swsh12-72,451726,singles,
2026-08-23T17:19:56+02:00,,435,Aya Kusube,aya-kusube,SIT 73,73,682120,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,120,3926,https://images.tcggo.com/tcggo/storage/3948/medicham-sit-73-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/3926,https://www.tcggo.com/external/tcgplayer/3926,Medicham,Medicham 73,,0.17,0.16,3134,EUR,[],,,,,,,,,,,0.02,0.05,0.05,0.02,0.02,0.02,0.04,0.04,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.17,Rare Holo,medicham,Pokémon,https://www.tcggo.com/pokemon/silver-tempest/medicham-73,swsh12-73,451727,singles,
2026-08-23T17:19:56+02:00,,362,Naoyo Kimura,naoyo-kimura,SIT 74,74,682121,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,70,3927,https://images.tcggo.com/tcggo/storage/3950/chimecho-sit-74-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/3927,https://www.tcggo.com/external/tcgplayer/3927,Chimecho,Chimecho 74,,0.03,0.03,9218,EUR,[],,,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.09,Common,chimecho,Pokémon,https://www.tcggo.com/pokemon/silver-tempest/chimecho-74,swsh12-74,451728,singles,
2026-08-23T17:19:56+02:00,,491,Yuya Oka,yuya-oka,SIT 75,75,682122,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,100,3928,https://images.tcggo.com/tcggo/storage/3951/sigilyph-sit-75-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/3928,https://www.tcggo.com/external/tcgplayer/3928,Sigilyph,Sigilyph 75,,0.03,0.03,5453,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.26,0.1,Uncommon,sigilyph,Pokémon,https://www.tcggo.com/pokemon/silver-tempest/sigilyph-75,swsh12-75,451729,singles,
2026-08-23T17:19:56+02:00,,407,Ligton,ligton,SIT 76,76,682123,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,40,3929,https://images.tcggo.com/tcggo/storage/3952/solosis-sit-76-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/3929,https://www.tcggo.com/external/tcgplayer/3929,Solosis,Solosis 76,,0.03,0.03,9471,EUR,[],,,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,0.09,Common,solosis,Pokémon,https://www.tcggo.com/pokemon/silver-tempest/solosis-76,swsh12-76,451730,singles,
2026-08-23T17:19:56+02:00,,516,Pani Kobayashi,pani-kobayashi,SIT 77,77,682124,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,70,3930,https://images.tcggo.com/tcggo/storage/3953/duosion-sit-77-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/3930,https://www.tcggo.com/external/tcgplayer/3930,Duosion,Duosion 77,,0.04,0.03,5983,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.12,Uncommon,duosion,Pokémon,https://www.tcggo.com/pokemon/silver-tempest/duosion-77,swsh12-77,451731,singles,
2026-08-23T17:19:56+02:00,,488,Masakazu Fukuda,masakazu-fukuda,SIT 78,78,682125,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,120,3931,https://images.tcggo.com/tcggo/storage/3954/reuniclus-sit-78-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/3931,https://www.tcggo.com/external/tcgplayer/3931,Reuniclus,Reuniclus 78,,0.17,0.12,2612,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.08,0.08,0.02,0.1,0.1,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.32,0.21,Rare Holo,reuniclus,Pokémon,https://www.tcggo.com/pokemon/silver-tempest/reuniclus-78,swsh12-78,451732,singles,
2026-08-23T17:19:56+02:00,,437,Shigenori Negishi,shigenori-negishi,SIT 79,79,682126,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,60,3932,https://images.tcggo.com/tcggo/storage/3955/elgyem-sit-79-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/3932,https://www.tcggo.com/external/tcgplayer/3932,Elgyem,Elgyem 79,,0.03,0.03,8684,EUR,[],,,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.23,0.09,Common,elgyem,Pokémon,https://www.tcggo.com/pokemon/silver-tempest/elgyem-79,swsh12-79,451733,singles,
2026-08-23T17:19:56+02:00,,421,Shinji Kanda,shinji-kanda,SIT 80,80,682127,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,90,3933,https://images.tcggo.com/tcggo/storage/3956/beheeyem-sit-80-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/3933,https://www.tcggo.com/external/tcgplayer/3933,Beheeyem,Beheeyem 80,,0.07,0.08,4312,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.51,0.13,Uncommon,beheeyem,Pokémon,https://www.tcggo.com/pokemon/silver-tempest/beheeyem-80,swsh12-80,451734,singles,
2026-08-23T17:19:56+02:00,,427,Asako Ito,asako-ito,SIT 81,81,682128,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,60,3934,https://images.tcggo.com/tcggo/storage/3957/espurr-sit-81-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/3934,https://www.tcggo.com/external/tcgplayer/3934,Espurr,Espurr 81,,0.04,0.03,8760,EUR,[],,,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.39,0.13,Common,espurr,Pokémon,https://www.tcggo.com/pokemon/silver-tempest/espurr-81,swsh12-81,451735,singles,
2026-08-23T17:19:56+02:00,,398,Taira Akitsu,taira-akitsu,SIT 82,82,682129,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,90,3935,https://images.tcggo.com/tcggo/storage/3958/meowstic-sit-82-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/3935,https://www.tcggo.com/external/tcgplayer/3935,Meowstic,Meowstic 82,,0.04,0.05,5913,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.2,0.13,Uncommon,meowstic,Pokémon,https://www.tcggo.com/pokemon/silver-tempest/meowstic-82,swsh12-82,451736,singles,
2026-08-23T17:19:56+02:00,,427,Asako Ito,asako-ito,SIT 83,83,682130,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,60,3936,https://images.tcggo.com/tcggo/storage/3959/swirlix-sit-83-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/3936,https://www.tcggo.com/external/tcgplayer/3936,Swirlix,Swirlix 83,,0.04,0.04,9044,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.38,0.14,Common,swirlix,Pokémon,https://www.tcggo.com/pokemon/silver-tempest/swirlix-83,swsh12-83,451737,singles,
2026-08-23T17:19:56+02:00,,482,Mizue,mizue,SIT 84,84,682131,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,120,3937,https://images.tcggo.com/tcggo/storage/3960/slurpuff-sit-84-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/3937,https://www.tcggo.com/external/tcgplayer/3937,Slurpuff,Slurpuff 84,,0.04,0.04,6112,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.24,0.13,Uncommon,slurpuff,Pokémon,https://www.tcggo.com/pokemon/silver-tempest/slurpuff-84,swsh12-84,451738,singles,
2026-08-23T17:19:56+02:00,,443,Shiburingaru,shiburingaru,SIT 85,85,682132,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,60,3938,https://images.tcggo.com/tcggo/storage/3961/dedenne-sit-85-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/3938,https://www.tcggo.com/external/tcgplayer/3938,Dedenne,Dedenne 85,,0.05,0.03,5328,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.22,0.13,Uncommon,dedenne,Pokémon,https://www.tcggo.com/pokemon/silver-tempest/dedenne-85,swsh12-85,451739,singles,
2026-08-23T17:19:56+02:00,,414,kodama,kodama,SIT 86,86,682133,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,90,3939,https://images.tcggo.com/tcggo/storage/3962/indeedee-sit-86-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/3939,https://www.tcggo.com/external/tcgplayer/3939,Indeedee,Indeedee 86,,0.03,0.03,9752,EUR,[],,,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.11,Common,indeedee,Pokémon,https://www.tcggo.com/pokemon/silver-tempest/indeedee-86,swsh12-86,451740,singles,
2026-08-23T17:19:56+02:00,,441,Tomokazu Komiya,tomokazu-komiya,SIT 87,87,682134,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,60,3940,https://images.tcggo.com/tcggo/storage/3963/dreepy-sit-87-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/3940,https://www.tcggo.com/external/tcgplayer/3940,Dreepy,Dreepy 87,,0.04,0.03,8887,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.25,0.14,Common,dreepy,Pokémon,https://www.tcggo.com/pokemon/silver-tempest/dreepy-87,swsh12-87,451741,singles,
2026-08-23T17:19:56+02:00,,493,kurumitsu,kurumitsu,SIT 88,88,682135,195,215,SIT,Pokémon,pokemon,24,https://images.tcggo.com/tcggo/storage/3877/silver-tempest-logo.png,Silver Tempest,EUR,1099.33,EUR,1151.88,2022-11-11,2,Sword & Shield,sword-shield,silver-tempest,90,3941,https://images.tcggo.com/tcggo/storage/3964/drakloak-sit-88-silver-tempest-pokemon.png,https://www.tcggo.com/external/cm/3941,https://www.tcggo.com/external/tcgplayer/3941,Drakloak,Drakloak 88,,0.04,0.04,8744,EUR,[],,,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.19,0.11,Uncommon,drakloak,Pokémon,https://www.tcggo.com/pokemon/silver-tempest/drakloak-88,swsh12-88,451742,singles,
