captured_at,artist,artist.id,artist.name,artist.slug,card_code_number,card_number,cardmarket_id,episode.cards_printed_total,episode.cards_total,episode.code,episode.game.name,episode.game.slug,episode.id,episode.logo,episode.name,episode.prices.cardmarket.currency,episode.prices.cardmarket.total,episode.prices.tcgplayer.currency,episode.prices.tcgplayer.total,episode.released_at,episode.series.id,episode.series.name,episode.series.slug,episode.slug,hp,id,image,links.cardmarket,links.tcgplayer,name,name_numbered,prices.cardmarket.30d_average,prices.cardmarket.7d_average,prices.cardmarket.available_items,prices.cardmarket.currency,prices.cardmarket.graded,prices.cardmarket.graded.bgs.bgs10,prices.cardmarket.graded.bgs.bgs9,prices.cardmarket.graded.cgc.cgc10,prices.cardmarket.graded.cgc.cgc8,prices.cardmarket.graded.cgc.cgc9,prices.cardmarket.graded.psa.psa10,prices.cardmarket.graded.psa.psa8,prices.cardmarket.graded.psa.psa9,prices.cardmarket.lowest_near_mint,prices.cardmarket.lowest_near_mint_DE,prices.cardmarket.lowest_near_mint_DE_EU_only,prices.cardmarket.lowest_near_mint_ES,prices.cardmarket.lowest_near_mint_ES_EU_only,prices.cardmarket.lowest_near_mint_EU_only,prices.cardmarket.lowest_near_mint_FR,prices.cardmarket.lowest_near_mint_FR_EU_only,prices.cardmarket.lowest_near_mint_IT,prices.cardmarket.lowest_near_mint_IT_EU_only,prices.ebay.currency,prices.ebay.graded.ace.10.median_price,prices.ebay.graded.ace.10.sample_size,prices.ebay.graded.ace.7.median_price,prices.ebay.graded.ace.7.sample_size,prices.ebay.graded.ace.8.median_price,prices.ebay.graded.ace.8.sample_size,prices.ebay.graded.ace.9.median_price,prices.ebay.graded.ace.9.sample_size,prices.ebay.graded.bgs.10.median_price,prices.ebay.graded.bgs.10.sample_size,prices.ebay.graded.bgs.8.median_price,prices.ebay.graded.bgs.8.sample_size,prices.ebay.graded.bgs.9.median_price,prices.ebay.graded.bgs.9.sample_size,prices.ebay.graded.cgc.10.median_price,prices.ebay.graded.cgc.10.sample_size,prices.ebay.graded.cgc.7.median_price,prices.ebay.graded.cgc.7.sample_size,prices.ebay.graded.cgc.8.median_price,prices.ebay.graded.cgc.8.sample_size,prices.ebay.graded.cgc.9.median_price,prices.ebay.graded.cgc.9.sample_size,prices.ebay.graded.psa.10.median_price,prices.ebay.graded.psa.10.sample_size,prices.ebay.graded.psa.7.median_price,prices.ebay.graded.psa.7.sample_size,prices.ebay.graded.psa.8.median_price,prices.ebay.graded.psa.8.sample_size,prices.ebay.graded.psa.9.median_price,prices.ebay.graded.psa.9.sample_size,prices.ebay.graded.sgc.10.median_price,prices.ebay.graded.sgc.10.sample_size,prices.ebay.graded.sgc.9.median_price,prices.ebay.graded.sgc.9.sample_size,prices.ebay.graded.tag.10.median_price,prices.ebay.graded.tag.10.sample_size,prices.ebay.graded.tag.8.median_price,prices.ebay.graded.tag.8.sample_size,prices.ebay.graded.tag.9.median_price,prices.ebay.graded.tag.9.sample_size,prices.tcg_player.currency,prices.tcg_player.market_price,prices.tcg_player.mid_price,rarity,slug,supertype,tcggo_url,tcgid,tcgplayer_id,type,version
2026-08-23T17:19:56+02:00,,378,Kouki Saitou,kouki-saitou,LOR 62,62,674071,196,217,LOR,Pokémon,pokemon,26,https://images.tcggo.com/tcggo/storage/4124/lost-origin-logo.png,Lost Origin,EUR,1528.73,EUR,1584.69,2022-09-09,2,Sword & Shield,sword-shield,lost-origin,60,4160,https://images.tcggo.com/tcggo/storage/4185/clefairy-lor-62-lost-origin-pokemon.png,https://www.tcggo.com/external/cm/4160,https://www.tcggo.com/external/tcgplayer/4160,Clefairy,Clefairy 62,0.04,0.05,14577,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.3,0.15,Common,clefairy,Pokémon,https://www.tcggo.com/pokemon/lost-origin/clefairy-62,swsh11-62,283936,singles,
2026-08-23T17:19:56+02:00,,498,Sekio,sekio,LOR 63,63,674072,196,217,LOR,Pokémon,pokemon,26,https://images.tcggo.com/tcggo/storage/4124/lost-origin-logo.png,Lost Origin,EUR,1528.73,EUR,1584.69,2022-09-09,2,Sword & Shield,sword-shield,lost-origin,100,4161,https://images.tcggo.com/tcggo/storage/4186/clefable-lor-63-lost-origin-pokemon.png,https://www.tcggo.com/external/cm/4161,https://www.tcggo.com/external/tcgplayer/4161,Clefable,Clefable 63,0.12,0.16,3480,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.28,0.19,rare,clefable,Pokémon,https://www.tcggo.com/pokemon/lost-origin/clefable-63,swsh11-63,283937,singles,
2026-08-23T17:19:56+02:00,,499,Tika Matsuno,tika-matsuno,LOR 64,64,674073,196,217,LOR,Pokémon,pokemon,26,https://images.tcggo.com/tcggo/storage/4124/lost-origin-logo.png,Lost Origin,EUR,1528.73,EUR,1584.69,2022-09-09,2,Sword & Shield,sword-shield,lost-origin,40,4162,https://images.tcggo.com/tcggo/storage/4187/gastly-lor-64-lost-origin-pokemon.png,https://www.tcggo.com/external/cm/4162,https://www.tcggo.com/external/tcgplayer/4162,Gastly,Gastly 64,0.06,0.06,9117,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.44,0.15,Common,gastly,Pokémon,https://www.tcggo.com/pokemon/lost-origin/gastly-64,swsh11-64,283938,singles,
2026-08-23T17:19:56+02:00,,378,Kouki Saitou,kouki-saitou,LOR 65,65,674074,196,217,LOR,Pokémon,pokemon,26,https://images.tcggo.com/tcggo/storage/4124/lost-origin-logo.png,Lost Origin,EUR,1528.73,EUR,1584.69,2022-09-09,2,Sword & Shield,sword-shield,lost-origin,70,4163,https://images.tcggo.com/tcggo/storage/4188/haunter-lor-65-lost-origin-pokemon.png,https://www.tcggo.com/external/cm/4163,https://www.tcggo.com/external/tcgplayer/4163,Haunter,Haunter 65,0.05,0.05,6106,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.3,0.17,Uncommon,haunter,Pokémon,https://www.tcggo.com/pokemon/lost-origin/haunter-65,swsh11-65,283939,singles,
2026-08-23T17:19:56+02:00,,406,Narumi Sato,narumi-sato,LOR 66,66,674075,196,217,LOR,Pokémon,pokemon,26,https://images.tcggo.com/tcggo/storage/4124/lost-origin-logo.png,Lost Origin,EUR,1528.73,EUR,1584.69,2022-09-09,2,Sword & Shield,sword-shield,lost-origin,120,4164,https://images.tcggo.com/tcggo/storage/4189/gengar-lor-66-lost-origin-pokemon.png,https://www.tcggo.com/external/cm/4164,https://www.tcggo.com/external/tcgplayer/4164,Gengar,Gengar 66,1.91,2.02,402,EUR,[],,,,,,,,,1,1.5,1.5,1,1,1,1.4,1.4,0.8,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,4.35,2.44,Rare Holo,gengar,Pokémon,https://www.tcggo.com/pokemon/lost-origin/gengar-66,swsh11-66,283941,singles,
2026-08-23T17:19:56+02:00,,377,Souichirou Gunjima,souichirou-gunjima,LOR 67,67,674076,196,217,LOR,Pokémon,pokemon,26,https://images.tcggo.com/tcggo/storage/4124/lost-origin-logo.png,Lost Origin,EUR,1528.73,EUR,1584.69,2022-09-09,2,Sword & Shield,sword-shield,lost-origin,90,4165,https://images.tcggo.com/tcggo/storage/4190/mr-mime-lor-67-lost-origin-pokemon.png,https://www.tcggo.com/external/cm/4165,https://www.tcggo.com/external/tcgplayer/4165,Mr. Mime,Mr. Mime 67,0.12,0.1,2832,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.33,0.16,rare,mr-mime,Pokémon,https://www.tcggo.com/pokemon/lost-origin/mr-mime-67,swsh11-67,283942,singles,
2026-08-23T17:19:56+02:00,,534,Nagomi Nijo,nagomi-nijo,LOR 68,68,674078,196,217,LOR,Pokémon,pokemon,26,https://images.tcggo.com/tcggo/storage/4124/lost-origin-logo.png,Lost Origin,EUR,1528.73,EUR,1584.69,2022-09-09,2,Sword & Shield,sword-shield,lost-origin,100,4166,https://images.tcggo.com/tcggo/storage/4191/jynx-lor-68-lost-origin-pokemon.png,https://www.tcggo.com/external/cm/4166,https://www.tcggo.com/external/tcgplayer/4166,Jynx,Jynx 68,0.03,0.06,15987,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.23,0.09,Common,jynx,Pokémon,https://www.tcggo.com/pokemon/lost-origin/jynx-68,swsh11-68,283943,singles,
2026-08-23T17:19:56+02:00,,518,Ryuta Fuse,ryuta-fuse,LOR 69,69,670813,196,217,LOR,Pokémon,pokemon,26,https://images.tcggo.com/tcggo/storage/4124/lost-origin-logo.png,Lost Origin,EUR,1528.73,EUR,1584.69,2022-09-09,2,Sword & Shield,sword-shield,lost-origin,130,4167,https://images.tcggo.com/tcggo/storage/4192/radiant-gardevoir-lor-69-lost-origin-pokemon.png,https://www.tcggo.com/external/cm/4167,https://www.tcggo.com/external/tcgplayer/4167,Radiant Gardevoir,Radiant Gardevoir 69,0.89,1.03,1757,EUR,[],,,,,,,,,0.4,0.25,0.29,0.25,0.25,0.4,0.5,0.6,0.07,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.12,0.98,Radiant Rare,radiant-gardevoir,Pokémon,https://www.tcggo.com/pokemon/lost-origin/radiant-gardevoir-69,swsh11-69,283945,singles,
2026-08-23T17:19:56+02:00,,440,Shibuzoh.,shibuzoh,LOR 70,70,674079,196,217,LOR,Pokémon,pokemon,26,https://images.tcggo.com/tcggo/storage/4124/lost-origin-logo.png,Lost Origin,EUR,1528.73,EUR,1584.69,2022-09-09,2,Sword & Shield,sword-shield,lost-origin,80,4168,https://images.tcggo.com/tcggo/storage/4193/sableye-lor-70-lost-origin-pokemon.png,https://www.tcggo.com/external/cm/4168,https://www.tcggo.com/external/tcgplayer/4168,Sableye,Sableye 70,0.4,0.71,1727,EUR,[],,,,,,,,,0.05,0.05,0.07,0.02,0.02,0.05,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.39,0.36,Rare Holo,sableye,Pokémon,https://www.tcggo.com/pokemon/lost-origin/sableye-70,swsh11-70,283946,singles,
2026-08-23T17:19:56+02:00,,493,kurumitsu,kurumitsu,LOR 71,71,674080,196,217,LOR,Pokémon,pokemon,26,https://images.tcggo.com/tcggo/storage/4124/lost-origin-logo.png,Lost Origin,EUR,1528.73,EUR,1584.69,2022-09-09,2,Sword & Shield,sword-shield,lost-origin,90,4169,https://images.tcggo.com/tcggo/storage/4194/mawile-lor-71-lost-origin-pokemon.png,https://www.tcggo.com/external/cm/4169,https://www.tcggo.com/external/tcgplayer/4169,Mawile,Mawile 71,0.03,0.05,10483,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.22,0.13,Common,mawile,Pokémon,https://www.tcggo.com/pokemon/lost-origin/mawile-71,swsh11-71,283948,singles,
2026-08-23T17:19:56+02:00,,378,Kouki Saitou,kouki-saitou,LOR 72,72,674081,196,217,LOR,Pokémon,pokemon,26,https://images.tcggo.com/tcggo/storage/4124/lost-origin-logo.png,Lost Origin,EUR,1528.73,EUR,1584.69,2022-09-09,2,Sword & Shield,sword-shield,lost-origin,60,4170,https://images.tcggo.com/tcggo/storage/4195/shuppet-lor-72-lost-origin-pokemon.png,https://www.tcggo.com/external/cm/4170,https://www.tcggo.com/external/tcgplayer/4170,Shuppet,Shuppet 72,0.03,0.03,16354,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.2,0.1,Common,shuppet,Pokémon,https://www.tcggo.com/pokemon/lost-origin/shuppet-72,swsh11-72,283949,singles,
2026-08-23T17:19:56+02:00,,484,Kagemaru Himeno,kagemaru-himeno,LOR 73,73,674084,196,217,LOR,Pokémon,pokemon,26,https://images.tcggo.com/tcggo/storage/4124/lost-origin-logo.png,Lost Origin,EUR,1528.73,EUR,1584.69,2022-09-09,2,Sword & Shield,sword-shield,lost-origin,100,4171,https://images.tcggo.com/tcggo/storage/4196/banette-lor-73-lost-origin-pokemon.png,https://www.tcggo.com/external/cm/4171,https://www.tcggo.com/external/tcgplayer/4171,Banette,Banette 73,0.09,0.07,4391,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.24,0.15,rare,banette,Pokémon,https://www.tcggo.com/pokemon/lost-origin/banette-73,swsh11-73,283951,singles,
2026-08-23T17:19:56+02:00,,391,saino misaki,saino-misaki,LOR 74,74,674086,196,217,LOR,Pokémon,pokemon,26,https://images.tcggo.com/tcggo/storage/4124/lost-origin-logo.png,Lost Origin,EUR,1528.73,EUR,1584.69,2022-09-09,2,Sword & Shield,sword-shield,lost-origin,120,4172,https://images.tcggo.com/tcggo/storage/4197/cresselia-lor-74-lost-origin-pokemon.png,https://www.tcggo.com/external/cm/4172,https://www.tcggo.com/external/tcgplayer/4172,Cresselia,Cresselia 74,0.7,0.42,1472,EUR,[],,,,,,,,,0.02,0.05,0.05,0.2,0.2,0.02,0.05,0.05,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.47,0.35,Rare Holo,cresselia,Pokémon,https://www.tcggo.com/pokemon/lost-origin/cresselia-74,swsh11-74,283953,singles,
2026-08-23T17:19:56+02:00,,426,Akira Komayama,akira-komayama,LOR 75,75,674088,196,217,LOR,Pokémon,pokemon,26,https://images.tcggo.com/tcggo/storage/4124/lost-origin-logo.png,Lost Origin,EUR,1528.73,EUR,1584.69,2022-09-09,2,Sword & Shield,sword-shield,lost-origin,60,4173,https://images.tcggo.com/tcggo/storage/4198/hisuian-zorua-lor-75-lost-origin-pokemon.png,https://www.tcggo.com/external/cm/4173,https://www.tcggo.com/external/tcgplayer/4173,Hisuian Zorua,Hisuian Zorua 75,0.04,0.05,14079,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.43,0.13,Common,hisuian-zorua,Pokémon,https://www.tcggo.com/pokemon/lost-origin/hisuian-zorua-75,swsh11-75,283954,singles,
2026-08-23T17:19:56+02:00,,378,Kouki Saitou,kouki-saitou,LOR 76,76,670814,196,217,LOR,Pokémon,pokemon,26,https://images.tcggo.com/tcggo/storage/4124/lost-origin-logo.png,Lost Origin,EUR,1528.73,EUR,1584.69,2022-09-09,2,Sword & Shield,sword-shield,lost-origin,120,4174,https://images.tcggo.com/tcggo/storage/4199/hisuian-zoroark-lor-76-lost-origin-pokemon.png,https://www.tcggo.com/external/cm/4174,https://www.tcggo.com/external/tcgplayer/4174,Hisuian Zoroark,Hisuian Zoroark 76,0.26,0.17,2057,EUR,[],,,,,,,,,0.02,0.04,0.04,0.1,0.1,0.02,0.04,0.04,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.4,0.26,Rare Holo,hisuian-zoroark,Pokémon,https://www.tcggo.com/pokemon/lost-origin/hisuian-zoroark-76,swsh11-76,283957,singles,
2026-08-23T17:19:56+02:00,,449,miki kudo,miki-kudo,LOR 77,77,674090,196,217,LOR,Pokémon,pokemon,26,https://images.tcggo.com/tcggo/storage/4124/lost-origin-logo.png,Lost Origin,EUR,1528.73,EUR,1584.69,2022-09-09,2,Sword & Shield,sword-shield,lost-origin,60,4175,https://images.tcggo.com/tcggo/storage/4200/inkay-lor-77-lost-origin-pokemon.png,https://www.tcggo.com/external/cm/4175,https://www.tcggo.com/external/tcgplayer/4175,Inkay,Inkay 77,0.03,0.03,11796,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.19,0.1,Common,inkay,Pokémon,https://www.tcggo.com/pokemon/lost-origin/inkay-77,swsh11-77,283958,singles,
2026-08-23T17:19:56+02:00,,441,Tomokazu Komiya,tomokazu-komiya,LOR 78,78,674091,196,217,LOR,Pokémon,pokemon,26,https://images.tcggo.com/tcggo/storage/4124/lost-origin-logo.png,Lost Origin,EUR,1528.73,EUR,1584.69,2022-09-09,2,Sword & Shield,sword-shield,lost-origin,110,4176,https://images.tcggo.com/tcggo/storage/4201/malamar-lor-78-lost-origin-pokemon.png,https://www.tcggo.com/external/cm/4176,https://www.tcggo.com/external/tcgplayer/4176,Malamar,Malamar 78,0.14,0.1,3643,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.32,0.2,rare,malamar,Pokémon,https://www.tcggo.com/pokemon/lost-origin/malamar-78,swsh11-78,283959,singles,
2026-08-23T17:19:56+02:00,,435,Aya Kusube,aya-kusube,LOR 79,79,674092,196,217,LOR,Pokémon,pokemon,26,https://images.tcggo.com/tcggo/storage/4124/lost-origin-logo.png,Lost Origin,EUR,1528.73,EUR,1584.69,2022-09-09,2,Sword & Shield,sword-shield,lost-origin,70,4177,https://images.tcggo.com/tcggo/storage/4202/comfey-lor-79-lost-origin-pokemon.png,https://www.tcggo.com/external/cm/4177,https://www.tcggo.com/external/tcgplayer/4177,Comfey,Comfey 79,0.11,0.09,2781,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.25,0.2,rare,comfey,Pokémon,https://www.tcggo.com/pokemon/lost-origin/comfey-79,swsh11-79,283960,singles,
2026-08-23T17:19:56+02:00,,407,Ligton,ligton,LOR 80,80,674093,196,217,LOR,Pokémon,pokemon,26,https://images.tcggo.com/tcggo/storage/4124/lost-origin-logo.png,Lost Origin,EUR,1528.73,EUR,1584.69,2022-09-09,2,Sword & Shield,sword-shield,lost-origin,70,4178,https://images.tcggo.com/tcggo/storage/4203/mimikyu-lor-80-lost-origin-pokemon.png,https://www.tcggo.com/external/cm/4178,https://www.tcggo.com/external/tcgplayer/4178,Mimikyu,Mimikyu 80,0.19,0.21,2081,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,1.33,0.27,rare,mimikyu,Pokémon,https://www.tcggo.com/pokemon/lost-origin/mimikyu-80,swsh11-80,283961,singles,
2026-08-23T17:19:56+02:00,,406,Narumi Sato,narumi-sato,LOR 81,81,674094,196,217,LOR,Pokémon,pokemon,26,https://images.tcggo.com/tcggo/storage/4124/lost-origin-logo.png,Lost Origin,EUR,1528.73,EUR,1584.69,2022-09-09,2,Sword & Shield,sword-shield,lost-origin,120,4179,https://images.tcggo.com/tcggo/storage/4204/spectrier-lor-81-lost-origin-pokemon.png,https://www.tcggo.com/external/cm/4179,https://www.tcggo.com/external/tcgplayer/4179,Spectrier,Spectrier 81,0.3,0.29,1273,EUR,[],,,,,,,,,0.03,0.09,0.09,0.05,0.05,0.1,0.07,0.07,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.42,0.32,Rare Holo,spectrier,Pokémon,https://www.tcggo.com/pokemon/lost-origin/spectrier-81,swsh11-81,283963,singles,
2026-08-23T17:19:56+02:00,,380,5ban Graphics,5ban-graphics,LOR 82,82,674095,196,217,LOR,Pokémon,pokemon,26,https://images.tcggo.com/tcggo/storage/4124/lost-origin-logo.png,Lost Origin,EUR,1528.73,EUR,1584.69,2022-09-09,2,Sword & Shield,sword-shield,lost-origin,210,4180,https://images.tcggo.com/tcggo/storage/4205/enamorus-v-lor-82-lost-origin-pokemon.png,https://www.tcggo.com/external/cm/4180,https://www.tcggo.com/external/tcgplayer/4180,Enamorus V,Enamorus V 82,0.67,0.71,1966,EUR,[],,,,,,,,,0.19,0.25,0.25,0.3,0.3,0.19,0.39,0.39,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.6,0.85,Rare Holo V,enamorus-v,Pokémon,https://www.tcggo.com/pokemon/lost-origin/enamorus-v-82,swsh11-82,283964,singles,
2026-08-23T17:19:56+02:00,,378,Kouki Saitou,kouki-saitou,LOR 83,83,674096,196,217,LOR,Pokémon,pokemon,26,https://images.tcggo.com/tcggo/storage/4124/lost-origin-logo.png,Lost Origin,EUR,1528.73,EUR,1584.69,2022-09-09,2,Sword & Shield,sword-shield,lost-origin,70,4181,https://images.tcggo.com/tcggo/storage/4206/hisuian-growlithe-lor-83-lost-origin-pokemon.png,https://www.tcggo.com/external/cm/4181,https://www.tcggo.com/external/tcgplayer/4181,Hisuian Growlithe,Hisuian Growlithe 83,0.03,0.03,16242,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.3,0.12,Common,hisuian-growlithe,Pokémon,https://www.tcggo.com/pokemon/lost-origin/hisuian-growlithe-83,swsh11-83,283967,singles,
2026-08-23T17:19:56+02:00,,368,Oswaldo KATO,oswaldo-kato,LOR 84,84,674097,196,217,LOR,Pokémon,pokemon,26,https://images.tcggo.com/tcggo/storage/4124/lost-origin-logo.png,Lost Origin,EUR,1528.73,EUR,1584.69,2022-09-09,2,Sword & Shield,sword-shield,lost-origin,130,4182,https://images.tcggo.com/tcggo/storage/4207/hisuian-arcanine-lor-84-lost-origin-pokemon.png,https://www.tcggo.com/external/cm/4182,https://www.tcggo.com/external/tcgplayer/4182,Hisuian Arcanine,Hisuian Arcanine 84,0.26,0.25,3108,EUR,[],,,,,,,,,0.02,0.05,0.05,0.05,0.05,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.26,0.22,Rare Holo,hisuian-arcanine,Pokémon,https://www.tcggo.com/pokemon/lost-origin/hisuian-arcanine-84,swsh11-84,283968,singles,
2026-08-23T17:19:56+02:00,,385,Teeziro,teeziro,LOR 85,85,674098,196,217,LOR,Pokémon,pokemon,26,https://images.tcggo.com/tcggo/storage/4124/lost-origin-logo.png,Lost Origin,EUR,1528.73,EUR,1584.69,2022-09-09,2,Sword & Shield,sword-shield,lost-origin,160,4183,https://images.tcggo.com/tcggo/storage/4208/poliwrath-lor-85-lost-origin-pokemon.png,https://www.tcggo.com/external/cm/4183,https://www.tcggo.com/external/tcgplayer/4183,Poliwrath,Poliwrath 85,0.11,0.08,3736,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.22,0.16,rare,poliwrath,Pokémon,https://www.tcggo.com/pokemon/lost-origin/poliwrath-85,swsh11-85,283970,singles,
2026-08-23T17:19:56+02:00,,401,Yuka Morii,yuka-morii,LOR 86,86,674099,196,217,LOR,Pokémon,pokemon,26,https://images.tcggo.com/tcggo/storage/4124/lost-origin-logo.png,Lost Origin,EUR,1528.73,EUR,1584.69,2022-09-09,2,Sword & Shield,sword-shield,lost-origin,70,4184,https://images.tcggo.com/tcggo/storage/4209/machop-lor-86-lost-origin-pokemon.png,https://www.tcggo.com/external/cm/4184,https://www.tcggo.com/external/tcgplayer/4184,Machop,Machop 86,0.05,0.05,10998,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.3,0.13,Common,machop,Pokémon,https://www.tcggo.com/pokemon/lost-origin/machop-86,swsh11-86,283971,singles,
2026-08-23T17:19:56+02:00,,375,Mitsuhiro Arita,mitsuhiro-arita,LOR 87,87,674100,196,217,LOR,Pokémon,pokemon,26,https://images.tcggo.com/tcggo/storage/4124/lost-origin-logo.png,Lost Origin,EUR,1528.73,EUR,1584.69,2022-09-09,2,Sword & Shield,sword-shield,lost-origin,100,4185,https://images.tcggo.com/tcggo/storage/4210/machoke-lor-87-lost-origin-pokemon.png,https://www.tcggo.com/external/cm/4185,https://www.tcggo.com/external/tcgplayer/4185,Machoke,Machoke 87,0.04,0.04,10179,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.16,0.1,Uncommon,machoke,Pokémon,https://www.tcggo.com/pokemon/lost-origin/machoke-87,swsh11-87,283973,singles,
2026-08-23T17:19:56+02:00,,395,Nisota Niso,nisota-niso,LOR 88,88,674101,196,217,LOR,Pokémon,pokemon,26,https://images.tcggo.com/tcggo/storage/4124/lost-origin-logo.png,Lost Origin,EUR,1528.73,EUR,1584.69,2022-09-09,2,Sword & Shield,sword-shield,lost-origin,150,4186,https://images.tcggo.com/tcggo/storage/4211/machamp-lor-88-lost-origin-pokemon.png,https://www.tcggo.com/external/cm/4186,https://www.tcggo.com/external/tcgplayer/4186,Machamp,Machamp 88,0.36,0.34,1311,EUR,[],,,,,,,,,0.04,0.07,0.07,0.15,0.15,0.04,0.2,0.2,0.04,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.41,0.28,Rare Holo,machamp,Pokémon,https://www.tcggo.com/pokemon/lost-origin/machamp-88,swsh11-88,283974,singles,
2026-08-23T17:19:56+02:00,,387,Scav,scav,LOR 89,89,674102,196,217,LOR,Pokémon,pokemon,26,https://images.tcggo.com/tcggo/storage/4124/lost-origin-logo.png,Lost Origin,EUR,1528.73,EUR,1584.69,2022-09-09,2,Sword & Shield,sword-shield,lost-origin,100,4187,https://images.tcggo.com/tcggo/storage/4212/rhyhorn-lor-89-lost-origin-pokemon.png,https://www.tcggo.com/external/cm/4187,https://www.tcggo.com/external/tcgplayer/4187,Rhyhorn,Rhyhorn 89,0.03,0.04,10204,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.23,0.09,Common,rhyhorn,Pokémon,https://www.tcggo.com/pokemon/lost-origin/rhyhorn-89,swsh11-89,283976,singles,
