captured_at,artist.id,artist.name,artist.slug,card_code_number,card_number,cardmarket_id,episode.cards_printed_total,episode.cards_total,episode.code,episode.game.name,episode.game.slug,episode.id,episode.logo,episode.name,episode.prices.cardmarket.currency,episode.prices.cardmarket.total,episode.prices.tcgplayer.currency,episode.prices.tcgplayer.total,episode.released_at,episode.series.id,episode.series.name,episode.series.slug,episode.slug,hp,id,image,links.cardmarket,links.tcgplayer,name,name_numbered,prices.cardmarket.30d_average,prices.cardmarket.7d_average,prices.cardmarket.available_items,prices.cardmarket.currency,prices.cardmarket.graded,prices.cardmarket.graded.bgs.bgs10,prices.cardmarket.graded.bgs.bgs10pristine,prices.cardmarket.graded.bgs.bgs8,prices.cardmarket.graded.bgs.bgs9,prices.cardmarket.graded.cgc.cgc10,prices.cardmarket.graded.cgc.cgc9,prices.cardmarket.graded.psa.psa10,prices.cardmarket.graded.psa.psa8,prices.cardmarket.graded.psa.psa9,prices.cardmarket.lowest_near_mint,prices.cardmarket.lowest_near_mint_DE,prices.cardmarket.lowest_near_mint_DE_EU_only,prices.cardmarket.lowest_near_mint_ES,prices.cardmarket.lowest_near_mint_ES_EU_only,prices.cardmarket.lowest_near_mint_EU_only,prices.cardmarket.lowest_near_mint_FR,prices.cardmarket.lowest_near_mint_FR_EU_only,prices.cardmarket.lowest_near_mint_IT,prices.cardmarket.lowest_near_mint_IT_EU_only,prices.ebay.currency,prices.ebay.graded.ace.10.median_price,prices.ebay.graded.ace.10.sample_size,prices.ebay.graded.ace.7.median_price,prices.ebay.graded.ace.7.sample_size,prices.ebay.graded.ace.8.median_price,prices.ebay.graded.ace.8.sample_size,prices.ebay.graded.ace.9.median_price,prices.ebay.graded.ace.9.sample_size,prices.ebay.graded.bgs.10.median_price,prices.ebay.graded.bgs.10.sample_size,prices.ebay.graded.bgs.8.median_price,prices.ebay.graded.bgs.8.sample_size,prices.ebay.graded.bgs.9.median_price,prices.ebay.graded.bgs.9.sample_size,prices.ebay.graded.cgc.10.median_price,prices.ebay.graded.cgc.10.sample_size,prices.ebay.graded.cgc.7.median_price,prices.ebay.graded.cgc.7.sample_size,prices.ebay.graded.cgc.8.median_price,prices.ebay.graded.cgc.8.sample_size,prices.ebay.graded.cgc.9.median_price,prices.ebay.graded.cgc.9.sample_size,prices.ebay.graded.psa.10.median_price,prices.ebay.graded.psa.10.sample_size,prices.ebay.graded.psa.7.median_price,prices.ebay.graded.psa.7.sample_size,prices.ebay.graded.psa.8.median_price,prices.ebay.graded.psa.8.sample_size,prices.ebay.graded.psa.9.median_price,prices.ebay.graded.psa.9.sample_size,prices.ebay.graded.sgc.10.median_price,prices.ebay.graded.sgc.10.sample_size,prices.ebay.graded.sgc.9.median_price,prices.ebay.graded.sgc.9.sample_size,prices.ebay.graded.tag.10.median_price,prices.ebay.graded.tag.10.sample_size,prices.ebay.graded.tag.7.median_price,prices.ebay.graded.tag.7.sample_size,prices.ebay.graded.tag.8.median_price,prices.ebay.graded.tag.8.sample_size,prices.ebay.graded.tag.9.median_price,prices.ebay.graded.tag.9.sample_size,prices.tcg_player.currency,prices.tcg_player.market_price,rarity,slug,supertype,tcggo_url,tcgid,tcgplayer_id,type
2026-08-23T17:19:56+02:00,764,svlt,svlt,MEG 26,26,851097,132,188,MEG,Pokémon,pokemon,230,https://images.tcggo.com/tcggo/storage/24026/logof.png,Mega Evolution,EUR,1396.42,EUR,1415.81,2025-09-26,17,Mega Evolution,mega-evolution,mega-evolution,70,23845,https://images.tcggo.com/tcggo/storage/23863/scorbunny-meg-26-mega-evolution.png,https://www.tcggo.com/external/cm/23845,https://www.tcggo.com/external/tcgplayer/23845,Scorbunny,Scorbunny 26,0.03,0.03,14002,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.17,Common,scorbunny,Pokémon,https://www.tcggo.com/pokemon/mega-evolution/scorbunny-26-2,me1-26,654365,singles
2026-08-23T17:19:56+02:00,406,Narumi Sato,narumi-sato,MEG 27,27,851098,132,188,MEG,Pokémon,pokemon,230,https://images.tcggo.com/tcggo/storage/24026/logof.png,Mega Evolution,EUR,1396.42,EUR,1415.81,2025-09-26,17,Mega Evolution,mega-evolution,mega-evolution,100,23846,https://images.tcggo.com/tcggo/storage/23875/raboot-meg-27-mega-evolution.png,https://www.tcggo.com/external/cm/23846,https://www.tcggo.com/external/tcgplayer/23846,Raboot,Raboot 27,0.04,0.03,7359,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.17,Common,raboot,Pokémon,https://www.tcggo.com/pokemon/mega-evolution/raboot-27-2,me1-27,654366,singles
2026-08-23T17:19:56+02:00,470,REND,rend,MEG 28,28,851099,132,188,MEG,Pokémon,pokemon,230,https://images.tcggo.com/tcggo/storage/24026/logof.png,Mega Evolution,EUR,1396.42,EUR,1415.81,2025-09-26,17,Mega Evolution,mega-evolution,mega-evolution,160,23847,https://images.tcggo.com/tcggo/storage/23887/cinderace-meg-28-mega-evolution.png,https://www.tcggo.com/external/cm/23847,https://www.tcggo.com/external/tcgplayer/23847,Cinderace,Cinderace 28,0.07,0.07,13672,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,rare,cinderace,Pokémon,https://www.tcggo.com/pokemon/mega-evolution/cinderace-28-1,me1-28,654367,singles
2026-08-23T17:19:56+02:00,459,GIDORA,gidora,MEG 29,29,851100,132,188,MEG,Pokémon,pokemon,230,https://images.tcggo.com/tcggo/storage/24026/logof.png,Mega Evolution,EUR,1396.42,EUR,1415.81,2025-09-26,17,Mega Evolution,mega-evolution,mega-evolution,80,23848,https://images.tcggo.com/tcggo/storage/23899/sizzlipede-meg-29-mega-evolution.png,https://www.tcggo.com/external/cm/23848,https://www.tcggo.com/external/tcgplayer/23848,Sizzlipede,Sizzlipede 29,0.03,0.02,14705,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,Common,sizzlipede,Pokémon,https://www.tcggo.com/pokemon/mega-evolution/sizzlipede-29-1,me1-29,654368,singles
2026-08-23T17:19:56+02:00,443,Shiburingaru,shiburingaru,MEG 30,30,851101,132,188,MEG,Pokémon,pokemon,230,https://images.tcggo.com/tcggo/storage/24026/logof.png,Mega Evolution,EUR,1396.42,EUR,1415.81,2025-09-26,17,Mega Evolution,mega-evolution,mega-evolution,140,23849,https://images.tcggo.com/tcggo/storage/23910/centiskorch-meg-30-mega-evolution.png,https://www.tcggo.com/external/cm/23849,https://www.tcggo.com/external/tcgplayer/23849,Centiskorch,Centiskorch 30,0.03,0.02,16545,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.17,Uncommon,centiskorch,Pokémon,https://www.tcggo.com/pokemon/mega-evolution/centiskorch-30-1,me1-30,654369,singles
2026-08-23T17:19:56+02:00,396,Gemi,gemi,MEG 31,31,851102,132,188,MEG,Pokémon,pokemon,230,https://images.tcggo.com/tcggo/storage/24026/logof.png,Mega Evolution,EUR,1396.42,EUR,1415.81,2025-09-26,17,Mega Evolution,mega-evolution,mega-evolution,110,23850,https://images.tcggo.com/tcggo/storage/23921/chi-yu-meg-31-mega-evolution.png,https://www.tcggo.com/external/cm/23850,https://www.tcggo.com/external/tcgplayer/23850,Chi-Yu,Chi-Yu 31,0.03,0.03,15910,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.17,Uncommon,chi-yu,Pokémon,https://www.tcggo.com/pokemon/mega-evolution/chi-yu-31,me1-31,654370,singles
2026-08-23T17:19:56+02:00,410,Shimaris Yukichi,shimaris-yukichi,MEG 32,32,851103,132,188,MEG,Pokémon,pokemon,230,https://images.tcggo.com/tcggo/storage/24026/logof.png,Mega Evolution,EUR,1396.42,EUR,1415.81,2025-09-26,17,Mega Evolution,mega-evolution,mega-evolution,110,23851,https://images.tcggo.com/tcggo/storage/23932/mantine-meg-32-mega-evolution.png,https://www.tcggo.com/external/cm/23851,https://www.tcggo.com/external/tcgplayer/23851,Mantine,Mantine 32,0.03,0.03,14537,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.19,Common,mantine,Pokémon,https://www.tcggo.com/pokemon/mega-evolution/mantine-32,me1-32,654371,singles
2026-08-23T17:19:56+02:00,379,Sanosuke Sakuma,sanosuke-sakuma,MEG 33,33,851104,132,188,MEG,Pokémon,pokemon,230,https://images.tcggo.com/tcggo/storage/24026/logof.png,Mega Evolution,EUR,1396.42,EUR,1415.81,2025-09-26,17,Mega Evolution,mega-evolution,mega-evolution,80,23852,https://images.tcggo.com/tcggo/storage/23944/corphish-meg-33-mega-evolution.png,https://www.tcggo.com/external/cm/23852,https://www.tcggo.com/external/tcgplayer/23852,Corphish,Corphish 33,0.03,0.02,14661,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,Common,corphish,Pokémon,https://www.tcggo.com/pokemon/mega-evolution/corphish-33-1,me1-33,654372,singles
2026-08-23T17:19:56+02:00,395,Nisota Niso,nisota-niso,MEG 34,34,851105,132,188,MEG,Pokémon,pokemon,230,https://images.tcggo.com/tcggo/storage/24026/logof.png,Mega Evolution,EUR,1396.42,EUR,1415.81,2025-09-26,17,Mega Evolution,mega-evolution,mega-evolution,150,23853,https://images.tcggo.com/tcggo/storage/23956/kyogre-meg-34-mega-evolution.png,https://www.tcggo.com/external/cm/23853,https://www.tcggo.com/external/tcgplayer/23853,Kyogre,Kyogre 34,0.08,0.06,13466,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,rare,kyogre,Pokémon,https://www.tcggo.com/pokemon/mega-evolution/kyogre-34,me1-34,654373,singles
2026-08-23T17:19:56+02:00,516,Pani Kobayashi,pani-kobayashi,MEG 35,35,851106,132,188,MEG,Pokémon,pokemon,230,https://images.tcggo.com/tcggo/storage/24026/logof.png,Mega Evolution,EUR,1396.42,EUR,1415.81,2025-09-26,17,Mega Evolution,mega-evolution,mega-evolution,90,23854,https://images.tcggo.com/tcggo/storage/23968/snover-meg-35-mega-evolution.png,https://www.tcggo.com/external/cm/23854,https://www.tcggo.com/external/tcgplayer/23854,Snover,Snover 35,0.03,0.03,13579,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,Common,snover,Pokémon,https://www.tcggo.com/pokemon/mega-evolution/snover-35,me1-35,654374,singles
2026-08-23T17:19:56+02:00,380,5ban Graphics,5ban-graphics,MEG 36,36,851107,132,188,MEG,Pokémon,pokemon,230,https://images.tcggo.com/tcggo/storage/24026/logof.png,Mega Evolution,EUR,1396.42,EUR,1415.81,2025-09-26,17,Mega Evolution,mega-evolution,mega-evolution,350,23855,https://images.tcggo.com/tcggo/storage/23980/mega-abomasnow-ex-meg-36-mega-evolution.png,https://www.tcggo.com/external/cm/23855,https://www.tcggo.com/external/tcgplayer/23855,Mega Abomasnow ex,Mega Abomasnow ex 36,0.49,0.52,4402,EUR,[],,,,,,,,,,0.1,0.15,0.15,0.02,0.02,0.1,0.1,0.1,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.45,Double Rare,mega-abomasnow-ex,Pokémon,https://www.tcggo.com/pokemon/mega-evolution/mega-abomasnow-ex-36,me1-36,654375,singles
2026-08-23T17:19:56+02:00,441,Tomokazu Komiya,tomokazu-komiya,MEG 37,37,851108,132,188,MEG,Pokémon,pokemon,230,https://images.tcggo.com/tcggo/storage/24026/logof.png,Mega Evolution,EUR,1396.42,EUR,1415.81,2025-09-26,17,Mega Evolution,mega-evolution,mega-evolution,80,23856,https://images.tcggo.com/tcggo/storage/23992/clauncher-meg-37-mega-evolution.png,https://www.tcggo.com/external/cm/23856,https://www.tcggo.com/external/tcgplayer/23856,Clauncher,Clauncher 37,0.03,0.03,14174,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,Common,clauncher,Pokémon,https://www.tcggo.com/pokemon/mega-evolution/clauncher-37,me1-37,654376,singles
2026-08-23T17:19:56+02:00,363,Anesaki Dynamic,anesaki-dynamic,MEG 38,38,851109,132,188,MEG,Pokémon,pokemon,230,https://images.tcggo.com/tcggo/storage/24026/logof.png,Mega Evolution,EUR,1396.42,EUR,1415.81,2025-09-26,17,Mega Evolution,mega-evolution,mega-evolution,130,23857,https://images.tcggo.com/tcggo/storage/24004/clawitzer-meg-38-mega-evolution.png,https://www.tcggo.com/external/cm/23857,https://www.tcggo.com/external/tcgplayer/23857,Clawitzer,Clawitzer 38,0.05,0.08,15687,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.19,rare,clawitzer,Pokémon,https://www.tcggo.com/pokemon/mega-evolution/clawitzer-38,me1-38,654377,singles
2026-08-23T17:19:56+02:00,398,Taira Akitsu,taira-akitsu,MEG 39,39,851110,132,188,MEG,Pokémon,pokemon,230,https://images.tcggo.com/tcggo/storage/24026/logof.png,Mega Evolution,EUR,1396.42,EUR,1415.81,2025-09-26,17,Mega Evolution,mega-evolution,mega-evolution,70,23858,https://images.tcggo.com/tcggo/storage/24016/sobble-meg-39-mega-evolution.png,https://www.tcggo.com/external/cm/23858,https://www.tcggo.com/external/tcgplayer/23858,Sobble,Sobble 39,0.03,0.02,14558,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.18,Common,sobble,Pokémon,https://www.tcggo.com/pokemon/mega-evolution/sobble-39,me1-39,654378,singles
2026-08-23T17:19:56+02:00,377,Souichirou Gunjima,souichirou-gunjima,MEG 40,40,851111,132,188,MEG,Pokémon,pokemon,230,https://images.tcggo.com/tcggo/storage/24026/logof.png,Mega Evolution,EUR,1396.42,EUR,1415.81,2025-09-26,17,Mega Evolution,mega-evolution,mega-evolution,100,23859,https://images.tcggo.com/tcggo/storage/23840/drizzile-meg-40-mega-evolution.png,https://www.tcggo.com/external/cm/23859,https://www.tcggo.com/external/tcgplayer/23859,Drizzile,Drizzile 40,0.04,0.05,7599,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.23,Common,drizzile,Pokémon,https://www.tcggo.com/pokemon/mega-evolution/drizzile-40,me1-40,654379,singles
2026-08-23T17:19:56+02:00,430,akagi,akagi,MEG 41,41,851112,132,188,MEG,Pokémon,pokemon,230,https://images.tcggo.com/tcggo/storage/24026/logof.png,Mega Evolution,EUR,1396.42,EUR,1415.81,2025-09-26,17,Mega Evolution,mega-evolution,mega-evolution,150,23860,https://images.tcggo.com/tcggo/storage/23852/inteleon-meg-41-mega-evolution.png,https://www.tcggo.com/external/cm/23860,https://www.tcggo.com/external/tcgplayer/23860,Inteleon,Inteleon 41,0.03,0.03,15961,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.2,Uncommon,inteleon,Pokémon,https://www.tcggo.com/pokemon/mega-evolution/inteleon-41,me1-41,654380,singles
2026-08-23T17:19:56+02:00,484,Kagemaru Himeno,kagemaru-himeno,MEG 42,42,851113,132,188,MEG,Pokémon,pokemon,230,https://images.tcggo.com/tcggo/storage/24026/logof.png,Mega Evolution,EUR,1396.42,EUR,1415.81,2025-09-26,17,Mega Evolution,mega-evolution,mega-evolution,50,23861,https://images.tcggo.com/tcggo/storage/23864/snom-meg-42-mega-evolution.png,https://www.tcggo.com/external/cm/23861,https://www.tcggo.com/external/tcgplayer/23861,Snom,Snom 42,0.04,0.04,14403,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.24,Common,snom,Pokémon,https://www.tcggo.com/pokemon/mega-evolution/snom-42,me1-42,654381,singles
2026-08-23T17:19:56+02:00,449,miki kudo,miki-kudo,MEG 43,43,851114,132,188,MEG,Pokémon,pokemon,230,https://images.tcggo.com/tcggo/storage/24026/logof.png,Mega Evolution,EUR,1396.42,EUR,1415.81,2025-09-26,17,Mega Evolution,mega-evolution,mega-evolution,110,23862,https://images.tcggo.com/tcggo/storage/23876/frosmoth-meg-43-mega-evolution.png,https://www.tcggo.com/external/cm/23862,https://www.tcggo.com/external/tcgplayer/23862,Frosmoth,Frosmoth 43,0.02,0.02,16232,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,Uncommon,frosmoth,Pokémon,https://www.tcggo.com/pokemon/mega-evolution/frosmoth-43,me1-43,654382,singles
2026-08-23T17:19:56+02:00,426,Akira Komayama,akira-komayama,MEG 44,44,851115,132,188,MEG,Pokémon,pokemon,230,https://images.tcggo.com/tcggo/storage/24026/logof.png,Mega Evolution,EUR,1396.42,EUR,1415.81,2025-09-26,17,Mega Evolution,mega-evolution,mega-evolution,110,23863,https://images.tcggo.com/tcggo/storage/23888/eiscue-meg-44-mega-evolution.png,https://www.tcggo.com/external/cm/23863,https://www.tcggo.com/external/tcgplayer/23863,Eiscue,Eiscue 44,0.03,0.03,14267,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.19,Common,eiscue,Pokémon,https://www.tcggo.com/pokemon/mega-evolution/eiscue-44-1,me1-44,654383,singles
2026-08-23T17:19:56+02:00,442,Krgc,krgc,MEG 45,45,851116,132,188,MEG,Pokémon,pokemon,230,https://images.tcggo.com/tcggo/storage/24026/logof.png,Mega Evolution,EUR,1396.42,EUR,1415.81,2025-09-26,17,Mega Evolution,mega-evolution,mega-evolution,70,23864,https://images.tcggo.com/tcggo/storage/23900/magnemite-meg-45-mega-evolution.png,https://www.tcggo.com/external/cm/23864,https://www.tcggo.com/external/tcgplayer/23864,Magnemite,Magnemite 45,0.03,0.03,14099,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.2,Common,magnemite,Pokémon,https://www.tcggo.com/pokemon/mega-evolution/magnemite-45,me1-45,654384,singles
2026-08-23T17:19:56+02:00,370,Saboteri,saboteri,MEG 46,46,851117,132,188,MEG,Pokémon,pokemon,230,https://images.tcggo.com/tcggo/storage/24026/logof.png,Mega Evolution,EUR,1396.42,EUR,1415.81,2025-09-26,17,Mega Evolution,mega-evolution,mega-evolution,90,23865,https://images.tcggo.com/tcggo/storage/23911/magneton-meg-46-mega-evolution.png,https://www.tcggo.com/external/cm/23865,https://www.tcggo.com/external/tcgplayer/23865,Magneton,Magneton 46,0.04,0.04,7420,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,Common,magneton,Pokémon,https://www.tcggo.com/pokemon/mega-evolution/magneton-46,me1-46,654385,singles
2026-08-23T17:19:56+02:00,405,nagimiso,nagimiso,MEG 47,47,851118,132,188,MEG,Pokémon,pokemon,230,https://images.tcggo.com/tcggo/storage/24026/logof.png,Mega Evolution,EUR,1396.42,EUR,1415.81,2025-09-26,17,Mega Evolution,mega-evolution,mega-evolution,160,23866,https://images.tcggo.com/tcggo/storage/23922/magnezone-meg-47-mega-evolution.png,https://www.tcggo.com/external/cm/23866,https://www.tcggo.com/external/tcgplayer/23866,Magnezone,Magnezone 47,0.02,0.02,16059,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.26,Uncommon,magnezone,Pokémon,https://www.tcggo.com/pokemon/mega-evolution/magnezone-47-1,me1-47,654386,singles
2026-08-23T17:19:56+02:00,388,Takumi Wada,takumi-wada,MEG 48,48,851119,132,188,MEG,Pokémon,pokemon,230,https://images.tcggo.com/tcggo/storage/24026/logof.png,Mega Evolution,EUR,1396.42,EUR,1415.81,2025-09-26,17,Mega Evolution,mega-evolution,mega-evolution,120,23867,https://images.tcggo.com/tcggo/storage/23933/raikou-meg-48-mega-evolution.png,https://www.tcggo.com/external/cm/23867,https://www.tcggo.com/external/tcgplayer/23867,Raikou,Raikou 48,0.09,0.13,13978,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.23,rare,raikou,Pokémon,https://www.tcggo.com/pokemon/mega-evolution/raikou-48,me1-48,654387,singles
2026-08-23T17:19:56+02:00,463,Naoki Saito,naoki-saito,MEG 49,49,851120,132,188,MEG,Pokémon,pokemon,230,https://images.tcggo.com/tcggo/storage/24026/logof.png,Mega Evolution,EUR,1396.42,EUR,1415.81,2025-09-26,17,Mega Evolution,mega-evolution,mega-evolution,70,23868,https://images.tcggo.com/tcggo/storage/23945/electrike-meg-49-mega-evolution.png,https://www.tcggo.com/external/cm/23868,https://www.tcggo.com/external/tcgplayer/23868,Electrike,Electrike 49,0.04,0.07,13449,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.22,Common,electrike,Pokémon,https://www.tcggo.com/pokemon/mega-evolution/electrike-49,me1-49,654388,singles
2026-08-23T17:19:56+02:00,380,5ban Graphics,5ban-graphics,MEG 50,50,851121,132,188,MEG,Pokémon,pokemon,230,https://images.tcggo.com/tcggo/storage/24026/logof.png,Mega Evolution,EUR,1396.42,EUR,1415.81,2025-09-26,17,Mega Evolution,mega-evolution,mega-evolution,330,23869,https://images.tcggo.com/tcggo/storage/23957/mega-manectric-ex-meg-50-mega-evolution.png,https://www.tcggo.com/external/cm/23869,https://www.tcggo.com/external/tcgplayer/23869,Mega Manectric ex,Mega Manectric ex 50,0.51,0.48,4184,EUR,[],,,,,,,,,,0.1,0.09,0.09,0.14,0.14,0.1,0.15,0.2,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.5,Double Rare,mega-manectric-ex,Pokémon,https://www.tcggo.com/pokemon/mega-evolution/mega-manectric-ex-50,me1-50,654389,singles
2026-08-23T17:19:56+02:00,767,tono,tono,MEG 51,51,851122,132,188,MEG,Pokémon,pokemon,230,https://images.tcggo.com/tcggo/storage/24026/logof.png,Mega Evolution,EUR,1396.42,EUR,1415.81,2025-09-26,17,Mega Evolution,mega-evolution,mega-evolution,70,23870,https://images.tcggo.com/tcggo/storage/23969/pachirisu-meg-51-mega-evolution.png,https://www.tcggo.com/external/cm/23870,https://www.tcggo.com/external/tcgplayer/23870,Pachirisu,Pachirisu 51,0.03,0.02,13885,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.23,Common,pachirisu,Pokémon,https://www.tcggo.com/pokemon/mega-evolution/pachirisu-51,me1-51,654390,singles
2026-08-23T17:19:56+02:00,401,Yuka Morii,yuka-morii,MEG 52,52,851123,132,188,MEG,Pokémon,pokemon,230,https://images.tcggo.com/tcggo/storage/24026/logof.png,Mega Evolution,EUR,1396.42,EUR,1415.81,2025-09-26,17,Mega Evolution,mega-evolution,mega-evolution,70,23871,https://images.tcggo.com/tcggo/storage/23981/helioptile-meg-52-mega-evolution.png,https://www.tcggo.com/external/cm/23871,https://www.tcggo.com/external/tcgplayer/23871,Helioptile,Helioptile 52,0.03,0.03,14182,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.25,Common,helioptile,Pokémon,https://www.tcggo.com/pokemon/mega-evolution/helioptile-52,me1-52,654391,singles
2026-08-23T17:19:56+02:00,784,Nakamura Ippan,nakamura-ippan,MEG 53,53,851124,132,188,MEG,Pokémon,pokemon,230,https://images.tcggo.com/tcggo/storage/24026/logof.png,Mega Evolution,EUR,1396.42,EUR,1415.81,2025-09-26,17,Mega Evolution,mega-evolution,mega-evolution,120,23872,https://images.tcggo.com/tcggo/storage/23993/heliolisk-meg-53-mega-evolution.png,https://www.tcggo.com/external/cm/23872,https://www.tcggo.com/external/tcgplayer/23872,Heliolisk,Heliolisk 53,0.03,0.03,14735,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.18,Common,heliolisk,Pokémon,https://www.tcggo.com/pokemon/mega-evolution/heliolisk-53,me1-53,654392,singles
2026-08-23T17:19:56+02:00,365,Orca,orca,MEG 54,54,851125,132,188,MEG,Pokémon,pokemon,230,https://images.tcggo.com/tcggo/storage/24026/logof.png,Mega Evolution,EUR,1396.42,EUR,1415.81,2025-09-26,17,Mega Evolution,mega-evolution,mega-evolution,50,23873,https://images.tcggo.com/tcggo/storage/24005/abra-meg-54-mega-evolution.png,https://www.tcggo.com/external/cm/23873,https://www.tcggo.com/external/tcgplayer/23873,Abra,Abra 54,0.06,0.07,8920,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.25,Common,abra,Pokémon,https://www.tcggo.com/pokemon/mega-evolution/abra-54,me1-54,654393,singles
