captured_at,artist,artist.id,artist.name,artist.slug,card_code_number,card_number,cardmarket_id,episode.cards_printed_total,episode.cards_total,episode.code,episode.game.name,episode.game.slug,episode.id,episode.logo,episode.name,episode.prices.cardmarket.currency,episode.prices.cardmarket.total,episode.prices.tcgplayer.currency,episode.prices.tcgplayer.total,episode.released_at,episode.series.id,episode.series.name,episode.series.slug,episode.slug,hp,id,image,links.cardmarket,links.tcgplayer,name,name_numbered,prices.cardmarket.30d_average,prices.cardmarket.7d_average,prices.cardmarket.available_items,prices.cardmarket.currency,prices.cardmarket.graded,prices.cardmarket.graded.bgs.bgs10,prices.cardmarket.graded.bgs.bgs10black,prices.cardmarket.graded.bgs.bgs10pristine,prices.cardmarket.graded.bgs.bgs9,prices.cardmarket.graded.cgc.cgc10,prices.cardmarket.graded.cgc.cgc9,prices.cardmarket.graded.psa.psa10,prices.cardmarket.graded.psa.psa8,prices.cardmarket.graded.psa.psa9,prices.cardmarket.lowest_near_mint,prices.cardmarket.lowest_near_mint_DE,prices.cardmarket.lowest_near_mint_DE_EU_only,prices.cardmarket.lowest_near_mint_ES,prices.cardmarket.lowest_near_mint_ES_EU_only,prices.cardmarket.lowest_near_mint_EU_only,prices.cardmarket.lowest_near_mint_FR,prices.cardmarket.lowest_near_mint_FR_EU_only,prices.cardmarket.lowest_near_mint_IT,prices.cardmarket.lowest_near_mint_IT_EU_only,prices.ebay.currency,prices.ebay.graded.ace.10.median_price,prices.ebay.graded.ace.10.sample_size,prices.ebay.graded.ace.8.median_price,prices.ebay.graded.ace.8.sample_size,prices.ebay.graded.ace.9.median_price,prices.ebay.graded.ace.9.sample_size,prices.ebay.graded.bgs.10.median_price,prices.ebay.graded.bgs.10.sample_size,prices.ebay.graded.bgs.9.median_price,prices.ebay.graded.bgs.9.sample_size,prices.ebay.graded.cgc.10.median_price,prices.ebay.graded.cgc.10.sample_size,prices.ebay.graded.cgc.8.median_price,prices.ebay.graded.cgc.8.sample_size,prices.ebay.graded.cgc.9.median_price,prices.ebay.graded.cgc.9.sample_size,prices.ebay.graded.psa.10.median_price,prices.ebay.graded.psa.10.sample_size,prices.ebay.graded.psa.7.median_price,prices.ebay.graded.psa.7.sample_size,prices.ebay.graded.psa.8.median_price,prices.ebay.graded.psa.8.sample_size,prices.ebay.graded.psa.9.median_price,prices.ebay.graded.psa.9.sample_size,prices.ebay.graded.sgc.10.median_price,prices.ebay.graded.sgc.10.sample_size,prices.ebay.graded.sgc.9.median_price,prices.ebay.graded.sgc.9.sample_size,prices.ebay.graded.tag.10.median_price,prices.ebay.graded.tag.10.sample_size,prices.ebay.graded.tag.7.median_price,prices.ebay.graded.tag.7.sample_size,prices.ebay.graded.tag.8.median_price,prices.ebay.graded.tag.8.sample_size,prices.ebay.graded.tag.9.median_price,prices.ebay.graded.tag.9.sample_size,prices.tcg_player.currency,prices.tcg_player.market_price,prices.tcg_player.mid_price,rarity,slug,supertype,tcggo_url,tcgid,tcgplayer_id,type
2026-08-23T17:19:56+02:00,,539,OOYAMA,ooyama,BLK 26,26,835950,86,172,BLK,Pokémon,pokemon,223,https://images.tcggo.com/tcggo/storage/23035/black-bolt-logo.png,Black Bolt,EUR,2524.88,EUR,3066.74,2025-07-18,1,Scarlet & Violet,scarlet-violet,black-bolt,150,23111,https://images.tcggo.com/tcggo/storage/23080/beartic.png,https://www.tcggo.com/external/cm/23111,https://www.tcggo.com/external/tcgplayer/23111,Beartic,Beartic 26,0.05,0.06,8019,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.19,0.13,rare,beartic,Pokémon,https://www.tcggo.com/pokemon/black-bolt/beartic-26,zsv10pt5-26,642478,singles
2026-08-23T17:19:56+02:00,,483,Kyoko Umemoto,kyoko-umemoto,BLK 27,27,835953,86,172,BLK,Pokémon,pokemon,223,https://images.tcggo.com/tcggo/storage/23035/black-bolt-logo.png,Black Bolt,EUR,2524.88,EUR,3066.74,2025-07-18,1,Scarlet & Violet,scarlet-violet,black-bolt,90,23112,https://images.tcggo.com/tcggo/storage/23081/cryogonal.png,https://www.tcggo.com/external/cm/23112,https://www.tcggo.com/external/tcgplayer/23112,Cryogonal,Cryogonal 27,0.03,0.03,8995,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.22,0.09,Uncommon,cryogonal,Pokémon,https://www.tcggo.com/pokemon/black-bolt/cryogonal-27,zsv10pt5-27,642479,singles
2026-08-23T17:19:56+02:00,,489,N-DESIGN Inc.,n-design-inc,BLK 28,28,835955,86,172,BLK,Pokémon,pokemon,223,https://images.tcggo.com/tcggo/storage/23035/black-bolt-logo.png,Black Bolt,EUR,2524.88,EUR,3066.74,2025-07-18,1,Scarlet & Violet,scarlet-violet,black-bolt,230,23113,https://images.tcggo.com/tcggo/storage/23082/kyurem-ex.png,https://www.tcggo.com/external/cm/23113,https://www.tcggo.com/external/tcgplayer/23113,Kyurem ex,Kyurem ex 28,0.43,0.49,4237,EUR,[],,,,,,,,,,0.08,0.1,0.1,0.16,0.16,0.08,0.2,0.25,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.53,2.14,Double Rare,kyurem-ex,Pokémon,https://www.tcggo.com/pokemon/black-bolt/kyurem-ex-28,zsv10pt5-28,642480,singles
2026-08-23T17:19:56+02:00,,820,Tomowaka,tomowaka,BLK 29,29,835957,86,172,BLK,Pokémon,pokemon,223,https://images.tcggo.com/tcggo/storage/23035/black-bolt-logo.png,Black Bolt,EUR,2524.88,EUR,3066.74,2025-07-18,1,Scarlet & Violet,scarlet-violet,black-bolt,70,23114,https://images.tcggo.com/tcggo/storage/23083/emolga.png,https://www.tcggo.com/external/cm/23114,https://www.tcggo.com/external/tcgplayer/23114,Emolga,Emolga 29,0.03,0.04,10365,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.18,0.09,Common,emolga,Pokémon,https://www.tcggo.com/pokemon/black-bolt/emolga-29,zsv10pt5-29,642481,singles
2026-08-23T17:19:56+02:00,,386,Jerky,jerky,BLK 30,30,835959,86,172,BLK,Pokémon,pokemon,223,https://images.tcggo.com/tcggo/storage/23035/black-bolt-logo.png,Black Bolt,EUR,2524.88,EUR,3066.74,2025-07-18,1,Scarlet & Violet,scarlet-violet,black-bolt,40,23115,https://images.tcggo.com/tcggo/storage/23084/tynamo.png,https://www.tcggo.com/external/cm/23115,https://www.tcggo.com/external/tcgplayer/23115,Tynamo,Tynamo 30,0.05,0.04,8814,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.23,0.15,Common,tynamo,Pokémon,https://www.tcggo.com/pokemon/black-bolt/tynamo-30,zsv10pt5-30,642482,singles
2026-08-23T17:19:56+02:00,,386,Jerky,jerky,BLK 31,31,835961,86,172,BLK,Pokémon,pokemon,223,https://images.tcggo.com/tcggo/storage/23035/black-bolt-logo.png,Black Bolt,EUR,2524.88,EUR,3066.74,2025-07-18,1,Scarlet & Violet,scarlet-violet,black-bolt,90,23116,https://images.tcggo.com/tcggo/storage/23085/eelektrik.png,https://www.tcggo.com/external/cm/23116,https://www.tcggo.com/external/tcgplayer/23116,Eelektrik,Eelektrik 31,0.05,0.06,7289,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.24,0.17,Uncommon,eelektrik,Pokémon,https://www.tcggo.com/pokemon/black-bolt/eelektrik-31,zsv10pt5-31,642483,singles
2026-08-23T17:19:56+02:00,,386,Jerky,jerky,BLK 32,32,835964,86,172,BLK,Pokémon,pokemon,223,https://images.tcggo.com/tcggo/storage/23035/black-bolt-logo.png,Black Bolt,EUR,2524.88,EUR,3066.74,2025-07-18,1,Scarlet & Violet,scarlet-violet,black-bolt,160,23117,https://images.tcggo.com/tcggo/storage/23086/eelektross.png,https://www.tcggo.com/external/cm/23117,https://www.tcggo.com/external/tcgplayer/23117,Eelektross,Eelektross 32,0.04,0.05,8773,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.09,Uncommon,eelektross,Pokémon,https://www.tcggo.com/pokemon/black-bolt/eelektross-32,zsv10pt5-32,642484,singles
2026-08-23T17:19:56+02:00,,462,hncl,hncl,BLK 33,33,835970,86,172,BLK,Pokémon,pokemon,223,https://images.tcggo.com/tcggo/storage/23035/black-bolt-logo.png,Black Bolt,EUR,2524.88,EUR,3066.74,2025-07-18,1,Scarlet & Violet,scarlet-violet,black-bolt,120,23118,https://images.tcggo.com/tcggo/storage/23087/thundurus.png,https://www.tcggo.com/external/cm/23118,https://www.tcggo.com/external/tcgplayer/23118,Thundurus,Thundurus 33,0.06,0.09,7437,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.19,0.13,rare,thundurus,Pokémon,https://www.tcggo.com/pokemon/black-bolt/thundurus-33-1,zsv10pt5-33,642485,singles
2026-08-23T17:19:56+02:00,,490,takuyoa,takuyoa,BLK 34,34,835966,86,172,BLK,Pokémon,pokemon,223,https://images.tcggo.com/tcggo/storage/23035/black-bolt-logo.png,Black Bolt,EUR,2524.88,EUR,3066.74,2025-07-18,1,Scarlet & Violet,scarlet-violet,black-bolt,230,23119,https://images.tcggo.com/tcggo/storage/23088/zekrom-ex.png,https://www.tcggo.com/external/cm/23119,https://www.tcggo.com/external/tcgplayer/23119,Zekrom ex,Zekrom ex 34,0.56,0.58,3539,EUR,[],,,,,,,,,,0.05,0.15,0.15,0.4,0.4,0.05,0.4,0.4,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.55,0.64,Double Rare,zekrom-ex,Pokémon,https://www.tcggo.com/pokemon/black-bolt/zekrom-ex-34,zsv10pt5-34,642486,singles
2026-08-23T17:19:56+02:00,,821,Eri Kamei,eri-kamei,BLK 35,35,835978,86,172,BLK,Pokémon,pokemon,223,https://images.tcggo.com/tcggo/storage/23035/black-bolt-logo.png,Black Bolt,EUR,2524.88,EUR,3066.74,2025-07-18,1,Scarlet & Violet,scarlet-violet,black-bolt,70,23120,https://images.tcggo.com/tcggo/storage/23089/munna.png,https://www.tcggo.com/external/cm/23120,https://www.tcggo.com/external/tcgplayer/23120,Munna,Munna 35,0.03,0.05,10265,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.19,0.09,Common,munna,Pokémon,https://www.tcggo.com/pokemon/black-bolt/munna-35,zsv10pt5-35,642487,singles
2026-08-23T17:19:56+02:00,,821,Eri Kamei,eri-kamei,BLK 36,36,835980,86,172,BLK,Pokémon,pokemon,223,https://images.tcggo.com/tcggo/storage/23035/black-bolt-logo.png,Black Bolt,EUR,2524.88,EUR,3066.74,2025-07-18,1,Scarlet & Violet,scarlet-violet,black-bolt,120,23121,https://images.tcggo.com/tcggo/storage/23090/musharna.png,https://www.tcggo.com/external/cm/23121,https://www.tcggo.com/external/tcgplayer/23121,Musharna,Musharna 36,0.03,0.04,8741,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.17,0.1,Uncommon,musharna,Pokémon,https://www.tcggo.com/pokemon/black-bolt/musharna-36,zsv10pt5-36,642488,singles
2026-08-23T17:19:56+02:00,,358,LINNE,linne,BLK 37,37,835981,86,172,BLK,Pokémon,pokemon,223,https://images.tcggo.com/tcggo/storage/23035/black-bolt-logo.png,Black Bolt,EUR,2524.88,EUR,3066.74,2025-07-18,1,Scarlet & Violet,scarlet-violet,black-bolt,40,23122,https://images.tcggo.com/tcggo/storage/23091/solosis.png,https://www.tcggo.com/external/cm/23122,https://www.tcggo.com/external/tcgplayer/23122,Solosis,Solosis 37,0.03,0.03,13365,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,0.09,Common,solosis,Pokémon,https://www.tcggo.com/pokemon/black-bolt/solosis-37,zsv10pt5-37,642489,singles
2026-08-23T17:19:56+02:00,,358,LINNE,linne,BLK 38,38,835983,86,172,BLK,Pokémon,pokemon,223,https://images.tcggo.com/tcggo/storage/23035/black-bolt-logo.png,Black Bolt,EUR,2524.88,EUR,3066.74,2025-07-18,1,Scarlet & Violet,scarlet-violet,black-bolt,70,23123,https://images.tcggo.com/tcggo/storage/23092/duosion.png,https://www.tcggo.com/external/cm/23123,https://www.tcggo.com/external/tcgplayer/23123,Duosion,Duosion 38,0.03,0.04,10190,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.17,0.09,Common,duosion,Pokémon,https://www.tcggo.com/pokemon/black-bolt/duosion-38,zsv10pt5-38,642490,singles
2026-08-23T17:19:56+02:00,,358,LINNE,linne,BLK 39,39,835985,86,172,BLK,Pokémon,pokemon,223,https://images.tcggo.com/tcggo/storage/23035/black-bolt-logo.png,Black Bolt,EUR,2524.88,EUR,3066.74,2025-07-18,1,Scarlet & Violet,scarlet-violet,black-bolt,140,23124,https://images.tcggo.com/tcggo/storage/23093/reuniclus.png,https://www.tcggo.com/external/cm/23124,https://www.tcggo.com/external/tcgplayer/23124,Reuniclus,Reuniclus 39,0.03,0.04,8896,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.22,0.1,Uncommon,reuniclus,Pokémon,https://www.tcggo.com/pokemon/black-bolt/reuniclus-39,zsv10pt5-39,642491,singles
2026-08-23T17:19:56+02:00,,822,Apios,apios,BLK 40,40,835988,86,172,BLK,Pokémon,pokemon,223,https://images.tcggo.com/tcggo/storage/23035/black-bolt-logo.png,Black Bolt,EUR,2524.88,EUR,3066.74,2025-07-18,1,Scarlet & Violet,scarlet-violet,black-bolt,60,23125,https://images.tcggo.com/tcggo/storage/23094/elgyem.png,https://www.tcggo.com/external/cm/23125,https://www.tcggo.com/external/tcgplayer/23125,Elgyem,Elgyem 40,0.04,0.06,9759,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,0.09,Common,elgyem,Pokémon,https://www.tcggo.com/pokemon/black-bolt/elgyem-40,zsv10pt5-40,642492,singles
2026-08-23T17:19:56+02:00,,822,Apios,apios,BLK 41,41,835989,86,172,BLK,Pokémon,pokemon,223,https://images.tcggo.com/tcggo/storage/23035/black-bolt-logo.png,Black Bolt,EUR,2524.88,EUR,3066.74,2025-07-18,1,Scarlet & Violet,scarlet-violet,black-bolt,90,23126,https://images.tcggo.com/tcggo/storage/23095/beheeyem.png,https://www.tcggo.com/external/cm/23126,https://www.tcggo.com/external/tcgplayer/23126,Beheeyem,Beheeyem 41,0.03,0.03,8763,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.09,Uncommon,beheeyem,Pokémon,https://www.tcggo.com/pokemon/black-bolt/beheeyem-41,zsv10pt5-41,642493,singles
2026-08-23T17:19:56+02:00,,428,Uta,uta,BLK 42,42,835992,86,172,BLK,Pokémon,pokemon,223,https://images.tcggo.com/tcggo/storage/23035/black-bolt-logo.png,Black Bolt,EUR,2524.88,EUR,3066.74,2025-07-18,1,Scarlet & Violet,scarlet-violet,black-bolt,90,23127,https://images.tcggo.com/tcggo/storage/23096/golett.png,https://www.tcggo.com/external/cm/23127,https://www.tcggo.com/external/tcgplayer/23127,Golett,Golett 42,0.02,0.03,10625,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.16,0.09,Common,golett,Pokémon,https://www.tcggo.com/pokemon/black-bolt/golett-42-1,zsv10pt5-42,642494,singles
2026-08-23T17:19:56+02:00,,428,Uta,uta,BLK 43,43,835994,86,172,BLK,Pokémon,pokemon,223,https://images.tcggo.com/tcggo/storage/23035/black-bolt-logo.png,Black Bolt,EUR,2524.88,EUR,3066.74,2025-07-18,1,Scarlet & Violet,scarlet-violet,black-bolt,160,23128,https://images.tcggo.com/tcggo/storage/23097/golurk.png,https://www.tcggo.com/external/cm/23128,https://www.tcggo.com/external/tcgplayer/23128,Golurk,Golurk 43,0.03,0.04,8869,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.22,0.09,Uncommon,golurk,Pokémon,https://www.tcggo.com/pokemon/black-bolt/golurk-43-1,zsv10pt5-43,642495,singles
2026-08-23T17:19:56+02:00,,380,5ban Graphics,5ban-graphics,BLK 44,44,835996,86,172,BLK,Pokémon,pokemon,223,https://images.tcggo.com/tcggo/storage/23035/black-bolt-logo.png,Black Bolt,EUR,2524.88,EUR,3066.74,2025-07-18,1,Scarlet & Violet,scarlet-violet,black-bolt,200,23129,https://images.tcggo.com/tcggo/storage/23098/meloetta-ex.png,https://www.tcggo.com/external/cm/23129,https://www.tcggo.com/external/tcgplayer/23129,Meloetta ex,Meloetta ex 44,0.4,0.4,4167,EUR,[],,,,,,,,,,0.05,0.15,0.25,0.12,0.12,0.05,0.1,0.1,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.58,0.64,Double Rare,meloetta-ex,Pokémon,https://www.tcggo.com/pokemon/black-bolt/meloetta-ex-44,zsv10pt5-44,642496,singles
2026-08-23T17:19:56+02:00,,394,OKACHEKE,okacheke,BLK 45,45,835998,86,172,BLK,Pokémon,pokemon,223,https://images.tcggo.com/tcggo/storage/23035/black-bolt-logo.png,Black Bolt,EUR,2524.88,EUR,3066.74,2025-07-18,1,Scarlet & Violet,scarlet-violet,black-bolt,70,23130,https://images.tcggo.com/tcggo/storage/23099/drilbur.png,https://www.tcggo.com/external/cm/23130,https://www.tcggo.com/external/tcgplayer/23130,Drilbur,Drilbur 45,209.33,209.33,,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.17,0.09,Common,drilbur,Pokémon,https://www.tcggo.com/pokemon/black-bolt/drilbur-45,zsv10pt5-45,642497,singles
2026-08-23T17:19:56+02:00,,489,N-DESIGN Inc.,n-design-inc,BLK 46,46,835999,86,172,BLK,Pokémon,pokemon,223,https://images.tcggo.com/tcggo/storage/23035/black-bolt-logo.png,Black Bolt,EUR,2524.88,EUR,3066.74,2025-07-18,1,Scarlet & Violet,scarlet-violet,black-bolt,270,23131,https://images.tcggo.com/tcggo/storage/23100/excadrill-ex.png,https://www.tcggo.com/external/cm/23131,https://www.tcggo.com/external/tcgplayer/23131,Excadrill ex,Excadrill ex 46,0.39,0.35,4596,EUR,[],,,,,,,,,,0.03,0.1,0.1,0.05,0.05,0.02,0.07,0.07,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.43,0.64,Double Rare,excadrill-ex,Pokémon,https://www.tcggo.com/pokemon/black-bolt/excadrill-ex-46,zsv10pt5-46,642498,singles
2026-08-23T17:19:56+02:00,,786,Shinya Mizuno,shinya-mizuno,BLK 47,47,836003,86,172,BLK,Pokémon,pokemon,223,https://images.tcggo.com/tcggo/storage/23035/black-bolt-logo.png,Black Bolt,EUR,2524.88,EUR,3066.74,2025-07-18,1,Scarlet & Violet,scarlet-violet,black-bolt,70,23132,https://images.tcggo.com/tcggo/storage/23101/timburr.png,https://www.tcggo.com/external/cm/23132,https://www.tcggo.com/external/tcgplayer/23132,Timburr,Timburr 47,0.03,0.04,9730,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.18,0.1,Common,timburr,Pokémon,https://www.tcggo.com/pokemon/black-bolt/timburr-47,zsv10pt5-47,642499,singles
2026-08-23T17:19:56+02:00,,786,Shinya Mizuno,shinya-mizuno,BLK 48,48,836005,86,172,BLK,Pokémon,pokemon,223,https://images.tcggo.com/tcggo/storage/23035/black-bolt-logo.png,Black Bolt,EUR,2524.88,EUR,3066.74,2025-07-18,1,Scarlet & Violet,scarlet-violet,black-bolt,100,23133,https://images.tcggo.com/tcggo/storage/23102/gurdurr.png,https://www.tcggo.com/external/cm/23133,https://www.tcggo.com/external/tcgplayer/23133,Gurdurr,Gurdurr 48,0.03,0.03,10247,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.17,0.09,Common,gurdurr,Pokémon,https://www.tcggo.com/pokemon/black-bolt/gurdurr-48,zsv10pt5-48,642500,singles
2026-08-23T17:19:56+02:00,,786,Shinya Mizuno,shinya-mizuno,BLK 49,49,836007,86,172,BLK,Pokémon,pokemon,223,https://images.tcggo.com/tcggo/storage/23035/black-bolt-logo.png,Black Bolt,EUR,2524.88,EUR,3066.74,2025-07-18,1,Scarlet & Violet,scarlet-violet,black-bolt,140,23134,https://images.tcggo.com/tcggo/storage/23103/conkeldurr.png,https://www.tcggo.com/external/cm/23134,https://www.tcggo.com/external/tcgplayer/23134,Conkeldurr,Conkeldurr 49,0.06,0.07,7590,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.13,rare,conkeldurr,Pokémon,https://www.tcggo.com/pokemon/black-bolt/conkeldurr-49,zsv10pt5-49,642501,singles
2026-08-23T17:19:56+02:00,,521,Shin Nagasawa,shin-nagasawa,BLK 50,50,836009,86,172,BLK,Pokémon,pokemon,223,https://images.tcggo.com/tcggo/storage/23035/black-bolt-logo.png,Black Bolt,EUR,2524.88,EUR,3066.74,2025-07-18,1,Scarlet & Violet,scarlet-violet,black-bolt,130,23135,https://images.tcggo.com/tcggo/storage/23104/throh.png,https://www.tcggo.com/external/cm/23135,https://www.tcggo.com/external/tcgplayer/23135,Throh,Throh 50,0.03,0.05,8665,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.22,0.09,Uncommon,throh,Pokémon,https://www.tcggo.com/pokemon/black-bolt/throh-50,zsv10pt5-50,642502,singles
2026-08-23T17:19:56+02:00,,431,Tetsu Kayama,tetsu-kayama,BLK 51,51,836011,86,172,BLK,Pokémon,pokemon,223,https://images.tcggo.com/tcggo/storage/23035/black-bolt-logo.png,Black Bolt,EUR,2524.88,EUR,3066.74,2025-07-18,1,Scarlet & Violet,scarlet-violet,black-bolt,70,23136,https://images.tcggo.com/tcggo/storage/23105/dwebble.png,https://www.tcggo.com/external/cm/23136,https://www.tcggo.com/external/tcgplayer/23136,Dwebble,Dwebble 51,0.03,0.04,10450,EUR,[],,,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.19,0.09,Common,dwebble,Pokémon,https://www.tcggo.com/pokemon/black-bolt/dwebble-51,zsv10pt5-51,642503,singles
2026-08-23T17:19:56+02:00,,431,Tetsu Kayama,tetsu-kayama,BLK 52,52,836013,86,172,BLK,Pokémon,pokemon,223,https://images.tcggo.com/tcggo/storage/23035/black-bolt-logo.png,Black Bolt,EUR,2524.88,EUR,3066.74,2025-07-18,1,Scarlet & Violet,scarlet-violet,black-bolt,150,23137,https://images.tcggo.com/tcggo/storage/23106/crustle.png,https://www.tcggo.com/external/cm/23137,https://www.tcggo.com/external/tcgplayer/23137,Crustle,Crustle 52,0.04,0.04,8976,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.2,0.09,Uncommon,crustle,Pokémon,https://www.tcggo.com/pokemon/black-bolt/crustle-52,zsv10pt5-52,642504,singles
2026-08-23T17:19:56+02:00,,439,Kazumasa Yasukuni,kazumasa-yasukuni,BLK 53,53,836015,86,172,BLK,Pokémon,pokemon,223,https://images.tcggo.com/tcggo/storage/23035/black-bolt-logo.png,Black Bolt,EUR,2524.88,EUR,3066.74,2025-07-18,1,Scarlet & Violet,scarlet-violet,black-bolt,130,23138,https://images.tcggo.com/tcggo/storage/23107/landorus.png,https://www.tcggo.com/external/cm/23138,https://www.tcggo.com/external/tcgplayer/23138,Landorus,Landorus 53,0.07,0.08,7452,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.17,0.13,rare,landorus,Pokémon,https://www.tcggo.com/pokemon/black-bolt/landorus-53,zsv10pt5-53,642505,singles
2026-08-23T17:19:56+02:00,,823,okayamatakatoshi,okayamatakatoshi,BLK 54,54,836017,86,172,BLK,Pokémon,pokemon,223,https://images.tcggo.com/tcggo/storage/23035/black-bolt-logo.png,Black Bolt,EUR,2524.88,EUR,3066.74,2025-07-18,1,Scarlet & Violet,scarlet-violet,black-bolt,80,23139,https://images.tcggo.com/tcggo/storage/23108/venipede.png,https://www.tcggo.com/external/cm/23139,https://www.tcggo.com/external/tcgplayer/23139,Venipede,Venipede 54,0.03,0.05,10482,EUR,[],,,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.15,0.09,Common,venipede,Pokémon,https://www.tcggo.com/pokemon/black-bolt/venipede-54,zsv10pt5-54,642506,singles
