captured_at,artist,artist.id,artist.name,artist.slug,card_code_number,card_number,cardmarket_id,episode.cards_printed_total,episode.cards_total,episode.code,episode.game.name,episode.game.slug,episode.id,episode.logo,episode.name,episode.prices.cardmarket.currency,episode.prices.cardmarket.total,episode.prices.tcgplayer.currency,episode.prices.tcgplayer.total,episode.released_at,episode.series.id,episode.series.name,episode.series.slug,episode.slug,hp,id,image,links.cardmarket,links.tcgplayer,name,name_numbered,prices.cardmarket.30d_average,prices.cardmarket.7d_average,prices.cardmarket.available_items,prices.cardmarket.currency,prices.cardmarket.graded,prices.cardmarket.graded.bgs.bgs10,prices.cardmarket.graded.bgs.bgs8,prices.cardmarket.graded.bgs.bgs9,prices.cardmarket.graded.cgc.cgc10,prices.cardmarket.graded.cgc.cgc9,prices.cardmarket.graded.psa.psa10,prices.cardmarket.graded.psa.psa8,prices.cardmarket.graded.psa.psa9,prices.cardmarket.lowest_near_mint,prices.cardmarket.lowest_near_mint_DE,prices.cardmarket.lowest_near_mint_DE_EU_only,prices.cardmarket.lowest_near_mint_ES,prices.cardmarket.lowest_near_mint_ES_EU_only,prices.cardmarket.lowest_near_mint_EU_only,prices.cardmarket.lowest_near_mint_FR,prices.cardmarket.lowest_near_mint_FR_EU_only,prices.cardmarket.lowest_near_mint_IT,prices.cardmarket.lowest_near_mint_IT_EU_only,prices.ebay.currency,prices.ebay.graded.ace.10.median_price,prices.ebay.graded.ace.10.sample_size,prices.ebay.graded.ace.7.median_price,prices.ebay.graded.ace.7.sample_size,prices.ebay.graded.ace.8.median_price,prices.ebay.graded.ace.8.sample_size,prices.ebay.graded.ace.9.median_price,prices.ebay.graded.ace.9.sample_size,prices.ebay.graded.bgs.10.median_price,prices.ebay.graded.bgs.10.sample_size,prices.ebay.graded.bgs.8.median_price,prices.ebay.graded.bgs.8.sample_size,prices.ebay.graded.bgs.9.median_price,prices.ebay.graded.bgs.9.sample_size,prices.ebay.graded.cgc.10.median_price,prices.ebay.graded.cgc.10.sample_size,prices.ebay.graded.cgc.8.median_price,prices.ebay.graded.cgc.8.sample_size,prices.ebay.graded.cgc.9.median_price,prices.ebay.graded.cgc.9.sample_size,prices.ebay.graded.psa.10.median_price,prices.ebay.graded.psa.10.sample_size,prices.ebay.graded.psa.7.median_price,prices.ebay.graded.psa.7.sample_size,prices.ebay.graded.psa.8.median_price,prices.ebay.graded.psa.8.sample_size,prices.ebay.graded.psa.9.median_price,prices.ebay.graded.psa.9.sample_size,prices.ebay.graded.sgc.10.median_price,prices.ebay.graded.sgc.10.sample_size,prices.ebay.graded.sgc.9.median_price,prices.ebay.graded.sgc.9.sample_size,prices.ebay.graded.tag.10.median_price,prices.ebay.graded.tag.10.sample_size,prices.ebay.graded.tag.7.median_price,prices.ebay.graded.tag.7.sample_size,prices.ebay.graded.tag.8.median_price,prices.ebay.graded.tag.8.sample_size,prices.ebay.graded.tag.9.median_price,prices.ebay.graded.tag.9.sample_size,prices.tcg_player.currency,prices.tcg_player.market_price,prices.tcg_player.mid_price,rarity,slug,supertype,tcggo_url,tcgid,tcgplayer_id,type
2026-08-23T17:19:56+02:00,,396,Gemi,gemi,JTG 26,26,817178,159,190,JTG,Pokémon,pokemon,220,https://images.tcggo.com/tcggo/storage/38753/jtg_logo.png,Journey Together,EUR,431.79,EUR,437.39,2025-03-28,1,Scarlet & Violet,scarlet-violet,journey-together,80,21902,https://images.tcggo.com/tcggo/storage/21928/ns-darumaka-jtg-26-journey-together.png,https://www.tcggo.com/external/cm/21902,https://www.tcggo.com/external/tcgplayer/21902,N's Darumaka,N's Darumaka 26,0.05,0.05,12094,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.25,0.14,Common,ns-darumaka,Pokémon,https://www.tcggo.com/pokemon/journey-together/ns-darumaka-26,sv9-26,623453,singles
2026-08-23T17:19:56+02:00,,405,nagimiso,nagimiso,JTG 27,27,817179,159,190,JTG,Pokémon,pokemon,220,https://images.tcggo.com/tcggo/storage/38753/jtg_logo.png,Journey Together,EUR,431.79,EUR,437.39,2025-03-28,1,Scarlet & Violet,scarlet-violet,journey-together,140,21903,https://images.tcggo.com/tcggo/storage/21929/ns-darmanitan-jtg-27-journey-together.png,https://www.tcggo.com/external/cm/21903,https://www.tcggo.com/external/tcgplayer/21903,N's Darmanitan,N's Darmanitan 27,0.06,0.04,11808,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.32,0.15,Uncommon,ns-darmanitan,Pokémon,https://www.tcggo.com/pokemon/journey-together/ns-darmanitan-27,sv9-27,623454,singles
2026-08-23T17:19:56+02:00,,483,Kyoko Umemoto,kyoko-umemoto,JTG 28,28,817180,159,190,JTG,Pokémon,pokemon,220,https://images.tcggo.com/tcggo/storage/38753/jtg_logo.png,Journey Together,EUR,431.79,EUR,437.39,2025-03-28,1,Scarlet & Violet,scarlet-violet,journey-together,80,21904,https://images.tcggo.com/tcggo/storage/21930/larvesta-jtg-28-journey-together.png,https://www.tcggo.com/external/cm/21904,https://www.tcggo.com/external/tcgplayer/21904,Larvesta,Larvesta 28,0.03,0.03,13215,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.2,0.09,Common,larvesta,Pokémon,https://www.tcggo.com/pokemon/journey-together/larvesta-28,sv9-28,623455,singles
2026-08-23T17:19:56+02:00,,375,Mitsuhiro Arita,mitsuhiro-arita,JTG 29,29,817181,159,190,JTG,Pokémon,pokemon,220,https://images.tcggo.com/tcggo/storage/38753/jtg_logo.png,Journey Together,EUR,431.79,EUR,437.39,2025-03-28,1,Scarlet & Violet,scarlet-violet,journey-together,140,21905,https://images.tcggo.com/tcggo/storage/21931/volcarona-jtg-29-journey-together.png,https://www.tcggo.com/external/cm/21905,https://www.tcggo.com/external/tcgplayer/21905,Volcarona,Volcarona 29,0.03,0.02,14849,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.2,0.09,Uncommon,volcarona,Pokémon,https://www.tcggo.com/pokemon/journey-together/volcarona-29,sv9-29,623456,singles
2026-08-23T17:19:56+02:00,,384,PLANETA Mochizuki,planeta-mochizuki,JTG 30,30,817182,159,190,JTG,Pokémon,pokemon,220,https://images.tcggo.com/tcggo/storage/38753/jtg_logo.png,Journey Together,EUR,431.79,EUR,437.39,2025-03-28,1,Scarlet & Violet,scarlet-violet,journey-together,220,21906,https://images.tcggo.com/tcggo/storage/21932/reshiram-ex-jtg-30-journey-together.png,https://www.tcggo.com/external/cm/21906,https://www.tcggo.com/external/tcgplayer/21906,Reshiram ex,Reshiram ex 30,0.64,0.6,1966,EUR,[],,,,,,,,,0.1,0.23,0.23,0.39,0.39,0.1,0.3,0.3,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.62,0.68,Double Rare,reshiram-ex,Pokémon,https://www.tcggo.com/pokemon/journey-together/reshiram-ex-30,sv9-30,623457,singles
2026-08-23T17:19:56+02:00,,380,5ban Graphics,5ban-graphics,JTG 31,31,817183,159,190,JTG,Pokémon,pokemon,220,https://images.tcggo.com/tcggo/storage/38753/jtg_logo.png,Journey Together,EUR,431.79,EUR,437.39,2025-03-28,1,Scarlet & Violet,scarlet-violet,journey-together,220,21907,https://images.tcggo.com/tcggo/storage/21933/volcanion-ex-jtg-31-journey-together.png,https://www.tcggo.com/external/cm/21907,https://www.tcggo.com/external/tcgplayer/21907,Volcanion ex,Volcanion ex 31,0.61,0.65,1907,EUR,[],,,,,,,,,0.09,0.39,0.39,0.45,0.45,0.15,0.1,0.1,0.04,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.65,0.64,Double Rare,volcanion-ex,Pokémon,https://www.tcggo.com/pokemon/journey-together/volcanion-ex-31,sv9-31,623458,singles
2026-08-23T17:19:56+02:00,,388,Takumi Wada,takumi-wada,JTG 32,32,817184,159,190,JTG,Pokémon,pokemon,220,https://images.tcggo.com/tcggo/storage/38753/jtg_logo.png,Journey Together,EUR,431.79,EUR,437.39,2025-03-28,1,Scarlet & Violet,scarlet-violet,journey-together,110,21908,https://images.tcggo.com/tcggo/storage/21934/articuno-jtg-32-journey-together.png,https://www.tcggo.com/external/cm/21908,https://www.tcggo.com/external/tcgplayer/21908,Articuno,Articuno 32,0.05,0.04,11246,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.35,0.13,Uncommon,articuno,Pokémon,https://www.tcggo.com/pokemon/journey-together/articuno-32-2,sv9-32,623459,singles
2026-08-23T17:19:56+02:00,,777,Minahamu,minahamu,JTG 33,33,817185,159,190,JTG,Pokémon,pokemon,220,https://images.tcggo.com/tcggo/storage/38753/jtg_logo.png,Journey Together,EUR,431.79,EUR,437.39,2025-03-28,1,Scarlet & Violet,scarlet-violet,journey-together,60,21909,https://images.tcggo.com/tcggo/storage/21935/remoraid-jtg-33-journey-together.png,https://www.tcggo.com/external/cm/21909,https://www.tcggo.com/external/tcgplayer/21909,Remoraid,Remoraid 33,0.02,0.02,13007,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.24,0.09,Common,remoraid,Pokémon,https://www.tcggo.com/pokemon/journey-together/remoraid-33-1,sv9-33,623460,singles
2026-08-23T17:19:56+02:00,,364,Toshinao Aoki,toshinao-aoki,JTG 34,34,817186,159,190,JTG,Pokémon,pokemon,220,https://images.tcggo.com/tcggo/storage/38753/jtg_logo.png,Journey Together,EUR,431.79,EUR,437.39,2025-03-28,1,Scarlet & Violet,scarlet-violet,journey-together,110,21910,https://images.tcggo.com/tcggo/storage/21936/octillery-jtg-34-journey-together.png,https://www.tcggo.com/external/cm/21910,https://www.tcggo.com/external/tcgplayer/21910,Octillery,Octillery 34,0.03,0.02,12545,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.33,0.1,Uncommon,octillery,Pokémon,https://www.tcggo.com/pokemon/journey-together/octillery-34-2,sv9-34,623461,singles
2026-08-23T17:19:56+02:00,,772,Ayako Ozaki,ayako-ozaki,JTG 35,35,817187,159,190,JTG,Pokémon,pokemon,220,https://images.tcggo.com/tcggo/storage/38753/jtg_logo.png,Journey Together,EUR,431.79,EUR,437.39,2025-03-28,1,Scarlet & Violet,scarlet-violet,journey-together,60,21911,https://images.tcggo.com/tcggo/storage/21937/lotad-jtg-35-journey-together.png,https://www.tcggo.com/external/cm/21911,https://www.tcggo.com/external/tcgplayer/21911,Lotad,Lotad 35,0.04,0.04,12301,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.23,0.1,Common,lotad,Pokémon,https://www.tcggo.com/pokemon/journey-together/lotad-35-1,sv9-35,623462,singles
2026-08-23T17:19:56+02:00,,424,Mousho,mousho,JTG 36,36,817188,159,190,JTG,Pokémon,pokemon,220,https://images.tcggo.com/tcggo/storage/38753/jtg_logo.png,Journey Together,EUR,431.79,EUR,437.39,2025-03-28,1,Scarlet & Violet,scarlet-violet,journey-together,90,21912,https://images.tcggo.com/tcggo/storage/21938/lombre-jtg-36-journey-together.png,https://www.tcggo.com/external/cm/21912,https://www.tcggo.com/external/tcgplayer/21912,Lombre,Lombre 36,0.04,0.05,6804,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.29,0.1,Common,lombre,Pokémon,https://www.tcggo.com/pokemon/journey-together/lombre-36,sv9-36,623463,singles
2026-08-23T17:19:56+02:00,,386,Jerky,jerky,JTG 37,37,817189,159,190,JTG,Pokémon,pokemon,220,https://images.tcggo.com/tcggo/storage/38753/jtg_logo.png,Journey Together,EUR,431.79,EUR,437.39,2025-03-28,1,Scarlet & Violet,scarlet-violet,journey-together,140,21913,https://images.tcggo.com/tcggo/storage/21939/ludicolo-jtg-37-journey-together.png,https://www.tcggo.com/external/cm/21913,https://www.tcggo.com/external/tcgplayer/21913,Ludicolo,Ludicolo 37,0.06,0.09,9463,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.33,0.13,rare,ludicolo,Pokémon,https://www.tcggo.com/pokemon/journey-together/ludicolo-37-1,sv9-37,623464,singles
2026-08-23T17:19:56+02:00,,399,Mékayu,mekayu,JTG 38,38,817190,159,190,JTG,Pokémon,pokemon,220,https://images.tcggo.com/tcggo/storage/38753/jtg_logo.png,Journey Together,EUR,431.79,EUR,437.39,2025-03-28,1,Scarlet & Violet,scarlet-violet,journey-together,60,21914,https://images.tcggo.com/tcggo/storage/21940/wingull-jtg-38-journey-together.png,https://www.tcggo.com/external/cm/21914,https://www.tcggo.com/external/tcgplayer/21914,Wingull,Wingull 38,0.03,0.02,12852,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.19,0.09,Common,wingull,Pokémon,https://www.tcggo.com/pokemon/journey-together/wingull-38,sv9-38,623465,singles
2026-08-23T17:19:56+02:00,,494,Nelnal,nelnal,JTG 39,39,817191,159,190,JTG,Pokémon,pokemon,220,https://images.tcggo.com/tcggo/storage/38753/jtg_logo.png,Journey Together,EUR,431.79,EUR,437.39,2025-03-28,1,Scarlet & Violet,scarlet-violet,journey-together,120,21915,https://images.tcggo.com/tcggo/storage/21941/pelipper-jtg-39-journey-together.png,https://www.tcggo.com/external/cm/21915,https://www.tcggo.com/external/tcgplayer/21915,Pelipper,Pelipper 39,0.03,0.02,14433,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.18,0.09,Uncommon,pelipper,Pokémon,https://www.tcggo.com/pokemon/journey-together/pelipper-39,sv9-39,623466,singles
2026-08-23T17:19:56+02:00,,786,Shinya Mizuno,shinya-mizuno,JTG 40,40,817192,159,190,JTG,Pokémon,pokemon,220,https://images.tcggo.com/tcggo/storage/38753/jtg_logo.png,Journey Together,EUR,431.79,EUR,437.39,2025-03-28,1,Scarlet & Violet,scarlet-violet,journey-together,130,21916,https://images.tcggo.com/tcggo/storage/21942/wailmer-jtg-40-journey-together.png,https://www.tcggo.com/external/cm/21916,https://www.tcggo.com/external/tcgplayer/21916,Wailmer,Wailmer 40,0.03,0.04,12679,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.23,0.09,Common,wailmer,Pokémon,https://www.tcggo.com/pokemon/journey-together/wailmer-40,sv9-40,623467,singles
2026-08-23T17:19:56+02:00,,436,Takeshi Nakamura,takeshi-nakamura,JTG 41,41,817193,159,190,JTG,Pokémon,pokemon,220,https://images.tcggo.com/tcggo/storage/38753/jtg_logo.png,Journey Together,EUR,431.79,EUR,437.39,2025-03-28,1,Scarlet & Violet,scarlet-violet,journey-together,240,21917,https://images.tcggo.com/tcggo/storage/21943/wailord-jtg-41-journey-together.png,https://www.tcggo.com/external/cm/21917,https://www.tcggo.com/external/tcgplayer/21917,Wailord,Wailord 41,0.08,0.1,7720,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.43,0.19,rare,wailord,Pokémon,https://www.tcggo.com/pokemon/journey-together/wailord-41,sv9-41,623468,singles
2026-08-23T17:19:56+02:00,,388,Takumi Wada,takumi-wada,JTG 42,42,817194,159,190,JTG,Pokémon,pokemon,220,https://images.tcggo.com/tcggo/storage/38753/jtg_logo.png,Journey Together,EUR,431.79,EUR,437.39,2025-03-28,1,Scarlet & Violet,scarlet-violet,journey-together,120,21918,https://images.tcggo.com/tcggo/storage/21944/regice-jtg-42-journey-together.png,https://www.tcggo.com/external/cm/21918,https://www.tcggo.com/external/tcgplayer/21918,Regice,Regice 42,0.03,0.04,11941,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.33,0.14,Uncommon,regice,Pokémon,https://www.tcggo.com/pokemon/journey-together/regice-42,sv9-42,623469,singles
2026-08-23T17:19:56+02:00,,380,5ban Graphics,5ban-graphics,JTG 43,43,817195,159,190,JTG,Pokémon,pokemon,220,https://images.tcggo.com/tcggo/storage/38753/jtg_logo.png,Journey Together,EUR,431.79,EUR,437.39,2025-03-28,1,Scarlet & Violet,scarlet-violet,journey-together,210,21919,https://images.tcggo.com/tcggo/storage/21945/veluza-ex-jtg-43-journey-together.png,https://www.tcggo.com/external/cm/21919,https://www.tcggo.com/external/tcgplayer/21919,Veluza ex,Veluza ex 43,0.48,0.46,2662,EUR,[],,,,,,,,,0.02,0.2,0.2,0.2,0.2,0.02,0.2,0.2,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.54,0.64,Double Rare,veluza-ex,Pokémon,https://www.tcggo.com/pokemon/journey-together/veluza-ex-43,sv9-43,623470,singles
2026-08-23T17:19:56+02:00,,764,svlt,svlt,JTG 44,44,817196,159,190,JTG,Pokémon,pokemon,220,https://images.tcggo.com/tcggo/storage/38753/jtg_logo.png,Journey Together,EUR,431.79,EUR,437.39,2025-03-28,1,Scarlet & Violet,scarlet-violet,journey-together,60,21920,https://images.tcggo.com/tcggo/storage/21946/alolan-geodude-jtg-44-journey-together.png,https://www.tcggo.com/external/cm/21920,https://www.tcggo.com/external/tcgplayer/21920,Alolan Geodude,Alolan Geodude 44,0.03,0.03,13125,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.22,0.09,Common,alolan-geodude,Pokémon,https://www.tcggo.com/pokemon/journey-together/alolan-geodude-44,sv9-44,623471,singles
2026-08-23T17:19:56+02:00,,359,HYOGONOSUKE,hyogonosuke,JTG 45,45,817197,159,190,JTG,Pokémon,pokemon,220,https://images.tcggo.com/tcggo/storage/38753/jtg_logo.png,Journey Together,EUR,431.79,EUR,437.39,2025-03-28,1,Scarlet & Violet,scarlet-violet,journey-together,100,21921,https://images.tcggo.com/tcggo/storage/21947/alolan-graveler-jtg-45-journey-together.png,https://www.tcggo.com/external/cm/21921,https://www.tcggo.com/external/tcgplayer/21921,Alolan Graveler,Alolan Graveler 45,0.04,0.04,6675,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.22,0.13,Common,alolan-graveler,Pokémon,https://www.tcggo.com/pokemon/journey-together/alolan-graveler-45,sv9-45,623472,singles
2026-08-23T17:19:56+02:00,,436,Takeshi Nakamura,takeshi-nakamura,JTG 46,46,817198,159,190,JTG,Pokémon,pokemon,220,https://images.tcggo.com/tcggo/storage/38753/jtg_logo.png,Journey Together,EUR,431.79,EUR,437.39,2025-03-28,1,Scarlet & Violet,scarlet-violet,journey-together,180,21922,https://images.tcggo.com/tcggo/storage/21948/alolan-golem-jtg-46-journey-together.png,https://www.tcggo.com/external/cm/21922,https://www.tcggo.com/external/tcgplayer/21922,Alolan Golem,Alolan Golem 46,0.03,0.04,12033,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.33,0.1,Uncommon,alolan-golem,Pokémon,https://www.tcggo.com/pokemon/journey-together/alolan-golem-46,sv9-46,623473,singles
2026-08-23T17:19:56+02:00,,439,Kazumasa Yasukuni,kazumasa-yasukuni,JTG 47,47,817199,159,190,JTG,Pokémon,pokemon,220,https://images.tcggo.com/tcggo/storage/38753/jtg_logo.png,Journey Together,EUR,431.79,EUR,437.39,2025-03-28,1,Scarlet & Violet,scarlet-violet,journey-together,70,21923,https://images.tcggo.com/tcggo/storage/21949/ionos-voltorb-jtg-47-journey-together.png,https://www.tcggo.com/external/cm/21923,https://www.tcggo.com/external/tcgplayer/21923,Iono's Voltorb,Iono's Voltorb 47,0.05,0.05,5608,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.2,0.15,Common,ionos-voltorb,Pokémon,https://www.tcggo.com/pokemon/journey-together/ionos-voltorb-47,sv9-47,623474,singles
2026-08-23T17:19:56+02:00,,472,GOTO minori,goto-minori,JTG 48,48,817200,159,190,JTG,Pokémon,pokemon,220,https://images.tcggo.com/tcggo/storage/38753/jtg_logo.png,Journey Together,EUR,431.79,EUR,437.39,2025-03-28,1,Scarlet & Violet,scarlet-violet,journey-together,100,21924,https://images.tcggo.com/tcggo/storage/21950/ionos-electrode-jtg-48-journey-together.png,https://www.tcggo.com/external/cm/21924,https://www.tcggo.com/external/tcgplayer/21924,Iono's Electrode,Iono's Electrode 48,0.03,0.03,7536,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.41,0.13,Uncommon,ionos-electrode,Pokémon,https://www.tcggo.com/pokemon/journey-together/ionos-electrode-48,sv9-48,623475,singles
2026-08-23T17:19:56+02:00,,780,Iori Suzuki,iori-suzuki,JTG 49,49,817201,159,190,JTG,Pokémon,pokemon,220,https://images.tcggo.com/tcggo/storage/38753/jtg_logo.png,Journey Together,EUR,431.79,EUR,437.39,2025-03-28,1,Scarlet & Violet,scarlet-violet,journey-together,40,21925,https://images.tcggo.com/tcggo/storage/21951/ns-joltik-jtg-49-journey-together.png,https://www.tcggo.com/external/cm/21925,https://www.tcggo.com/external/tcgplayer/21925,N's Joltik,N's Joltik 49,0.03,0.03,12425,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.21,0.1,Common,ns-joltik,Pokémon,https://www.tcggo.com/pokemon/journey-together/ns-joltik-49,sv9-49,623476,singles
2026-08-23T17:19:56+02:00,,452,Susumu Maeya,susumu-maeya,JTG 50,50,817202,159,190,JTG,Pokémon,pokemon,220,https://images.tcggo.com/tcggo/storage/38753/jtg_logo.png,Journey Together,EUR,431.79,EUR,437.39,2025-03-28,1,Scarlet & Violet,scarlet-violet,journey-together,80,21926,https://images.tcggo.com/tcggo/storage/21952/togedemaru-jtg-50-journey-together.png,https://www.tcggo.com/external/cm/21926,https://www.tcggo.com/external/tcgplayer/21926,Togedemaru,Togedemaru 50,0.04,0.03,6961,EUR,[],,,,,,,,,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.2,0.12,Common,togedemaru,Pokémon,https://www.tcggo.com/pokemon/journey-together/togedemaru-50,sv9-50,623477,singles
2026-08-23T17:19:56+02:00,,511,PLANETA Igarashi,planeta-igarashi,JTG 51,51,817203,159,190,JTG,Pokémon,pokemon,220,https://images.tcggo.com/tcggo/storage/38753/jtg_logo.png,Journey Together,EUR,431.79,EUR,437.39,2025-03-28,1,Scarlet & Violet,scarlet-violet,journey-together,200,21927,https://images.tcggo.com/tcggo/storage/21953/tapu-koko-ex-jtg-51-journey-together.png,https://www.tcggo.com/external/cm/21927,https://www.tcggo.com/external/tcgplayer/21927,Tapu Koko ex,Tapu Koko ex 51,0.48,0.41,2655,EUR,[],,,,,,,,,0.1,0.1,0.1,0.2,0.2,0.1,0.25,0.25,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.54,0.64,Double Rare,tapu-koko-ex,Pokémon,https://www.tcggo.com/pokemon/journey-together/tapu-koko-ex-51,sv9-51,623478,singles
2026-08-23T17:19:56+02:00,,493,kurumitsu,kurumitsu,JTG 52,52,817204,159,190,JTG,Pokémon,pokemon,220,https://images.tcggo.com/tcggo/storage/38753/jtg_logo.png,Journey Together,EUR,431.79,EUR,437.39,2025-03-28,1,Scarlet & Violet,scarlet-violet,journey-together,60,21928,https://images.tcggo.com/tcggo/storage/21954/ionos-tadbulb-jtg-52-journey-together.png,https://www.tcggo.com/external/cm/21928,https://www.tcggo.com/external/tcgplayer/21928,Iono's Tadbulb,Iono's Tadbulb 52,0.05,0.05,5931,EUR,[],,,,,,,,,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.22,0.13,Common,ionos-tadbulb,Pokémon,https://www.tcggo.com/pokemon/journey-together/ionos-tadbulb-52,sv9-52,623479,singles
2026-08-23T17:19:56+02:00,,380,5ban Graphics,5ban-graphics,JTG 53,53,817205,159,190,JTG,Pokémon,pokemon,220,https://images.tcggo.com/tcggo/storage/38753/jtg_logo.png,Journey Together,EUR,431.79,EUR,437.39,2025-03-28,1,Scarlet & Violet,scarlet-violet,journey-together,280,21929,https://images.tcggo.com/tcggo/storage/21955/ionos-bellibolt-ex-jtg-53-journey-together.png,https://www.tcggo.com/external/cm/21929,https://www.tcggo.com/external/tcgplayer/21929,Iono's Bellibolt ex,Iono's Bellibolt ex 53,0.53,0.52,2522,EUR,[],,,,,,,,,0.1,0.1,0.1,0.25,0.25,0.1,0.3,0.3,0.09,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EUR,0.5,0.64,Double Rare,ionos-bellibolt-ex,Pokémon,https://www.tcggo.com/pokemon/journey-together/ionos-bellibolt-ex-53,sv9-53,623480,singles
