expansion_id,expansion_name,expansion_released_at,analysis_start,analysis_end,price_rank,observed_on,card_id,cardmarket_id,tcgid,card_name,card_number,rarity,cm_low,cm_low_de,cm_low_es,cm_low_fr,cm_low_it,tcg_player_market
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,2,2026-07-07,31735,869895,me2pt5-284,Mega Gengar ex,284,Special Illustration Rare,899,720,590,60.9,440,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,2,2026-07-08,31735,869895,me2pt5-284,Mega Gengar ex,284,Special Illustration Rare,890,740,590,800,440,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,2,2026-07-09,31735,869895,me2pt5-284,Mega Gengar ex,284,Special Illustration Rare,890,740,590,780,440,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,2,2026-07-10,31735,869895,me2pt5-284,Mega Gengar ex,284,Special Illustration Rare,880,740,569.96,780,440,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,2,2026-07-11,31735,869895,me2pt5-284,Mega Gengar ex,284,Special Illustration Rare,880,750,569.96,780,440,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,2,2026-07-12,31735,869895,me2pt5-284,Mega Gengar ex,284,Special Illustration Rare,880,730,569.96,780,440,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,2,2026-07-13,31735,869895,me2pt5-284,Mega Gengar ex,284,Special Illustration Rare,900,744.99,569.96,780,440,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,2,2026-07-14,31735,869895,me2pt5-284,Mega Gengar ex,284,Special Illustration Rare,900,700,569.96,780,440,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,2,2026-07-16,31735,869895,me2pt5-284,Mega Gengar ex,284,Special Illustration Rare,890,719,550,690,440,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,2,2026-07-17,31735,869895,me2pt5-284,Mega Gengar ex,284,Special Illustration Rare,889,730,550,690,440,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,2,2026-07-18,31735,869895,me2pt5-284,Mega Gengar ex,284,Special Illustration Rare,889,730,550,800,440,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,2,2026-07-19,31735,869895,me2pt5-284,Mega Gengar ex,284,Special Illustration Rare,945,728,550,780,440,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,2,2026-07-20,31735,869895,me2pt5-284,Mega Gengar ex,284,Special Illustration Rare,945,728,550,780,440,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,2,2026-07-21,31735,869895,me2pt5-284,Mega Gengar ex,284,Special Illustration Rare,880,728,550,780,440,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,2,2026-07-22,31735,869895,me2pt5-284,Mega Gengar ex,284,Special Illustration Rare,880,728,550,780,440,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,2,2026-07-23,31735,869895,me2pt5-284,Mega Gengar ex,284,Special Illustration Rare,880,700,550,780,440,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,2,2026-07-24,31735,869895,me2pt5-284,Mega Gengar ex,284,Special Illustration Rare,880,720,550,780,430,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,2,2026-07-26,31735,869895,me2pt5-284,Mega Gengar ex,284,Special Illustration Rare,880,690,589.9,780,430,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,2,2026-07-27,31735,869895,me2pt5-284,Mega Gengar ex,284,Special Illustration Rare,880,690,589.9,780,430,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,2,2026-07-28,31735,869895,me2pt5-284,Mega Gengar ex,284,Special Illustration Rare,880,690,589.9,780,430,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,2,2026-07-29,31735,869895,me2pt5-284,Mega Gengar ex,284,Special Illustration Rare,880,720,589.9,780,430,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,2,2026-07-30,31735,869895,me2pt5-284,Mega Gengar ex,284,Special Illustration Rare,880,720,589.9,780,430,1069
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,2,2026-07-31,31735,869895,me2pt5-284,Mega Gengar ex,284,Special Illustration Rare,880,720,589.9,780,430,1054.93
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,2,2026-08-01,31735,869895,me2pt5-284,Mega Gengar ex,284,Special Illustration Rare,895,748.98,545,780,430,1054.93
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,2,2026-08-03,31735,869895,me2pt5-284,Mega Gengar ex,284,Special Illustration Rare,895,748.98,545,799.99,430,1029.42
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,2,2026-08-04,31735,869895,me2pt5-284,Mega Gengar ex,284,Special Illustration Rare,895,700,509.99,850,440,1029.42
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,2,2026-08-05,31735,869895,me2pt5-284,Mega Gengar ex,284,Special Illustration Rare,895,700,509.99,850,440,1029.42
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,2,2026-08-10,31735,869895,me2pt5-284,Mega Gengar ex,284,Special Illustration Rare,900,700,530,850,430,1029.42
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,2,2026-08-11,31735,869895,me2pt5-284,Mega Gengar ex,284,Special Illustration Rare,900,728,530,850,430,1029.42
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,2,2026-08-12,31735,869895,me2pt5-284,Mega Gengar ex,284,Special Illustration Rare,900,727,550,850,430,1029.42
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,2,2026-08-13,31735,869895,me2pt5-284,Mega Gengar ex,284,Special Illustration Rare,888,700,550,800,440,956.21
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,2,2026-08-14,31735,869895,me2pt5-284,Mega Gengar ex,284,Special Illustration Rare,888,700,550,800,440,956.21
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,2,2026-08-15,31735,869895,me2pt5-284,Mega Gengar ex,284,Special Illustration Rare,888,700,550,800,440,930.74
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,2,2026-08-16,31735,869895,me2pt5-284,Mega Gengar ex,284,Special Illustration Rare,888,715,550,800,440,930.74
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,2,2026-08-17,31735,869895,me2pt5-284,Mega Gengar ex,284,Special Illustration Rare,888,749,550,800,440,930.74
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,2,2026-08-18,31735,869895,me2pt5-284,Mega Gengar ex,284,Special Illustration Rare,888,715,550,800,440,930.74
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-02-19,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,447.86,345,345,349.99,299,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-02-20,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,435.87,320,345,344.99,299,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-02-21,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,424.13,298.86,369.99,329.99,280,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-02-22,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,424.14,290,369.99,329.9,270,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-02-23,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,424.01,285,369.99,329,280,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-02-24,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,424.47,279.95,369.99,329.9,275,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-02-25,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,425.05,279,369.99,300,275,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-02-26,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,413.61,249.99,369.95,300,250,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-02-27,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,412.07,265,360,329.9,250,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-02-28,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,411.3,260,360,329.9,250,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-03-01,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,423.04,250,340,329.9,250,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-03-02,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,422.97,250,340,329.9,260,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-03-03,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,425.13,250,339.99,329.9,250,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-03-04,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,426.18,265,338,339.99,259,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-03-05,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,410,245,338,319.98,245,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-03-06,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,399,245,338,319.98,235,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-03-07,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,380,245,338,320,235,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-03-08,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,379,265,300,319.98,235,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-03-09,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,379,250,250,319.98,247,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-03-10,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,379,265,330,310,235,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-03-11,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,350,255,250,344.99,239,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-03-12,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,350,265,250,344.99,230,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-03-13,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,350,265,339.99,344.99,248,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-03-14,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,350,265,300,344.99,225,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-03-15,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,380,265,300,399.99,240,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-03-16,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,395.99,295,300,395,222,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-03-17,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,374,300,295,350,222,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-03-18,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,374,289.99,290,350,225,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-03-19,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,374,280,290,360,219,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-03-20,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,380,280,286,360,210,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-03-21,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,380,299,290,330,199,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-03-22,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,380,280,289,325,195,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-03-23,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,399,300,290,330,220,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-03-24,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,384.99,295,275,325,225,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-03-25,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,384.99,299,275,325,229,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-03-26,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,384.99,280,210,325,195,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-03-27,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,379.99,270,249.99,350,190,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-03-28,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,430,270,249.99,330,190,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-03-29,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,410,265,249.99,380,190,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-03-30,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,409.99,294,249.99,325,195,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-03-31,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,500,293.99,249.99,325,195,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-04-01,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,425,293,249.99,325,185,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-04-02,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,499,293.99,249.99,325,185,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-04-03,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,429,295,299.99,440,185,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-04-04,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,429,295,250,440,185,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-04-05,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,430,300,240,590,195,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-04-06,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,520,290,249.99,440,199,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-04-07,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,494.95,350,249.99,440,185,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-04-08,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,494.95,350,249.99,440,185,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-04-09,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,494.95,350,240,440,185,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-04-10,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,524.99,399,240,430,219,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-04-11,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,524.99,389.99,240,430,170,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-04-12,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,519.99,419.99,240,430,219,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-04-13,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,520,390,240,430,170,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-04-14,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,520,399,245,325,199.9,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-04-15,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,520,389.99,240,325,200,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-04-16,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,520,389.99,280,430,170,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-04-17,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,520,399,240,450,185,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-04-18,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,549,390,240,440,185,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-04-19,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,520,399,240,430,185,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-04-20,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,520,390,240,430,185,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-04-21,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,520,390,240,440,185,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-04-22,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,520,390,250,430,180,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-04-23,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,520,390,250,430,199,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-04-24,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,520,389.95,250,420,198,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-04-25,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,520,389.95,250,420,185,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-04-26,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,520,380,250,440,198,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-04-27,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,520,360,250,440,199,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-04-28,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,525,365,250,440,190,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-04-29,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,525,375,250,440,190,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-04-30,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,525,395,280,440,190,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-05-01,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,525,395,260,440,210,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-05-02,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,525,393,250,440,199,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-05-04,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,525,390,250,450,220,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-05-06,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,525,380,250,410,228,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-05-09,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,549.99,495,250,410,170,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-05-10,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,549.99,435,250,430,210,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-05-11,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,525,430,250,430,210,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-05-12,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,525,430,275,450,220,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-05-13,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,525,430,250,430,220,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-05-14,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,520,430,300,430,220,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-05-15,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,520,449,300,430,229.9,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-05-18,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,520,415,300,490,200,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-05-19,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,520,410,279,479,218,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-05-20,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,500,399.99,279,479,220,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-05-21,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,590,399.99,279,479,220,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-05-22,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,519,399.99,279,479,220,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-05-23,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,519,399.99,279,479,220,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-05-24,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,550,379.99,298.95,499,220,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-05-25,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,519,409.99,279,490,220,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-05-26,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,550,379.99,279,489,200,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-05-27,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,550,369.99,279,489,200,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-05-28,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,550,369.99,279,470,200,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-05-29,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,599.99,409.99,279,485,220,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-05-30,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,599.99,409.99,279,485,220,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-05-31,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,645,409.99,279,480,220,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-06-01,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,600,408,279,480,229.9,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-06-02,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,600,405,300,479.99,229.9,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-06-03,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,600,390,278.95,520,228,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-06-04,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,600,380,278.95,520,228,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-06-05,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,624,379.99,278.95,470,228,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-06-06,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,624,379.99,278.95,470,228,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-06-07,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,624,369.99,278.95,470,228,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-06-08,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,624,369.99,275,499.9,228,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-06-09,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,624.98,369.99,278.95,470,224.9,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-06-10,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,624.98,369.99,278.95,470,229.9,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-06-11,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,614.99,369.99,278.95,469.99,228,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-06-12,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,624,369.99,278.95,469.99,224.9,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-06-13,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,620,369.99,278.95,469.99,209.99,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-06-14,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,620,369.99,278.95,469.99,209.99,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-06-15,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,614.99,369.99,278.95,469.99,224.9,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-06-16,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,614.99,368.99,278.95,469.99,209.99,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-06-17,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,625,364.99,278.95,469.99,224.9,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-06-18,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,624.99,364.99,278.95,469.99,220,
396,Ascended Heroes,2026-01-30,2026-02-19,2026-08-19,3,2026-06-19,31741,869901,me2pt5-290,Mega Dragonite ex,290,Special Illustration Rare,624.99,364.99,277,469.9,220,
